run_id,seed,method,logical_time_s,phase,application_demand_mbps,actual_throughput_mbps,network_capacity_mbps,physical_capacity_mbps,latency_ms,qos_satisfied,failure_detected,action_selected,activated,recovered
compound:seed=12:method=network_only,12,network_only,6.0,PHYSICAL_CAPACITY_DROP,20.625,6.6000000000000005,22.687500000000004,6.6000000000000005,52.074999999999996,False,False,,False,False
compound:seed=12:method=network_only,12,network_only,8.0,ROUTE_DEGRADED,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_ROUTE,False,False
compound:seed=12:method=network_only,12,network_only,8.2,RECOVERY_DECISION,20.625,6.6000000000000005,13.40625,6.6000000000000005,52.074999999999996,False,True,KEEP_ROUTE,False,False
compound:seed=12:method=network_only,12,network_only,8.4,ACTIVATION_RESULT,16.5,0.0,22.687500000000004,6.6000000000000005,59.5,False,True,KEEP_ROUTE,False,False
compound:seed=12:method=network_only,12,network_only,8.6,STABLE_HEALTH_WINDOW,16.5,0.0,22.687500000000004,6.6000000000000005,59.5,False,True,KEEP_ROUTE,False,False
compound:seed=13:method=proposed,13,proposed,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=proposed,13,proposed,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=proposed,13,proposed,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=13:method=proposed,13,proposed,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=13:method=proposed,13,proposed,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=13:method=proposed,13,proposed,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=13:method=proposed,13,proposed,8.4,ACTIVATION_RESULT,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=13:method=proposed,13,proposed,8.6,STABLE_HEALTH_WINDOW,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=13:method=full_rebuild,13,full_rebuild,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=13:method=full_rebuild,13,full_rebuild,8.4,ACTIVATION_RESULT,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=13:method=full_rebuild,13,full_rebuild,8.6,STABLE_HEALTH_WINDOW,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=13:method=network_only,13,network_only,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=network_only,13,network_only,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=13:method=network_only,13,network_only,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=13:method=network_only,13,network_only,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=13:method=network_only,13,network_only,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_ROUTE,False,False
compound:seed=13:method=network_only,13,network_only,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_ROUTE,False,False
compound:seed=13:method=network_only,13,network_only,8.4,ACTIVATION_RESULT,17.25,0.0,23.718750000000004,6.9,61.75,False,True,KEEP_ROUTE,False,False
compound:seed=13:method=network_only,13,network_only,8.6,STABLE_HEALTH_WINDOW,17.25,0.0,23.718750000000004,6.9,61.75,False,True,KEEP_ROUTE,False,False
compound:seed=14:method=proposed,14,proposed,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=proposed,14,proposed,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=proposed,14,proposed,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=14:method=proposed,14,proposed,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=14:method=proposed,14,proposed,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=14:method=proposed,14,proposed,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=14:method=proposed,14,proposed,8.4,ACTIVATION_RESULT,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=14:method=proposed,14,proposed,8.6,STABLE_HEALTH_WINDOW,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=14:method=full_rebuild,14,full_rebuild,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=14:method=full_rebuild,14,full_rebuild,8.4,ACTIVATION_RESULT,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=14:method=full_rebuild,14,full_rebuild,8.6,STABLE_HEALTH_WINDOW,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=14:method=network_only,14,network_only,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=network_only,14,network_only,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=14:method=network_only,14,network_only,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=14:method=network_only,14,network_only,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=14:method=network_only,14,network_only,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_ROUTE,False,False
compound:seed=14:method=network_only,14,network_only,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_ROUTE,False,False
compound:seed=14:method=network_only,14,network_only,8.4,ACTIVATION_RESULT,13.5,0.0,18.5625,5.4,50.5,False,True,KEEP_ROUTE,False,False
compound:seed=14:method=network_only,14,network_only,8.6,STABLE_HEALTH_WINDOW,13.5,0.0,18.5625,5.4,50.5,False,True,KEEP_ROUTE,False,False
compound:seed=15:method=proposed,15,proposed,0.0,STABLE,6.75,6.75,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=proposed,15,proposed,2.0,DEMAND_INCREASE,8.4375,8.4375,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=proposed,15,proposed,4.0,NETWORK_UTILIZATION_RISE,8.4375,8.4375,9.28125,15.1875,10.0,True,False,,False,False
compound:seed=15:method=proposed,15,proposed,6.0,PHYSICAL_CAPACITY_DROP,8.4375,2.7,9.28125,2.7,27.2125,False,False,,False,False
compound:seed=15:method=proposed,15,proposed,8.0,ROUTE_DEGRADED,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=15:method=proposed,15,proposed,8.2,RECOVERY_DECISION,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=15:method=proposed,15,proposed,8.4,ACTIVATION_RESULT,6.75,6.75,9.28125,6.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=15:method=proposed,15,proposed,8.6,STABLE_HEALTH_WINDOW,6.75,6.75,9.28125,6.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=15:method=full_rebuild,15,full_rebuild,0.0,STABLE,6.75,6.75,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,2.0,DEMAND_INCREASE,8.4375,8.4375,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,8.4375,8.4375,9.28125,15.1875,10.0,True,False,,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,8.4375,2.7,9.28125,2.7,27.2125,False,False,,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,8.0,ROUTE_DEGRADED,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,8.2,RECOVERY_DECISION,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=15:method=full_rebuild,15,full_rebuild,8.4,ACTIVATION_RESULT,6.75,6.75,9.28125,6.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=15:method=full_rebuild,15,full_rebuild,8.6,STABLE_HEALTH_WINDOW,6.75,6.75,9.28125,6.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=15:method=network_only,15,network_only,0.0,STABLE,6.75,6.75,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=network_only,15,network_only,2.0,DEMAND_INCREASE,8.4375,8.4375,15.1875,15.1875,10.0,True,False,,False,False
compound:seed=15:method=network_only,15,network_only,4.0,NETWORK_UTILIZATION_RISE,8.4375,8.4375,9.28125,15.1875,10.0,True,False,,False,False
compound:seed=15:method=network_only,15,network_only,6.0,PHYSICAL_CAPACITY_DROP,8.4375,2.7,9.28125,2.7,27.2125,False,False,,False,False
compound:seed=15:method=network_only,15,network_only,8.0,ROUTE_DEGRADED,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_ROUTE,False,False
compound:seed=15:method=network_only,15,network_only,8.2,RECOVERY_DECISION,8.4375,2.7,5.484375,2.7,27.2125,False,True,KEEP_ROUTE,False,False
compound:seed=15:method=network_only,15,network_only,8.4,ACTIVATION_RESULT,6.75,0.0,9.28125,2.7,30.25,False,True,KEEP_ROUTE,False,False
compound:seed=15:method=network_only,15,network_only,8.6,STABLE_HEALTH_WINDOW,6.75,0.0,9.28125,2.7,30.25,False,True,KEEP_ROUTE,False,False
compound:seed=16:method=proposed,16,proposed,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=proposed,16,proposed,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=proposed,16,proposed,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=16:method=proposed,16,proposed,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=16:method=proposed,16,proposed,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=16:method=proposed,16,proposed,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=16:method=proposed,16,proposed,8.4,ACTIVATION_RESULT,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=16:method=proposed,16,proposed,8.6,STABLE_HEALTH_WINDOW,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=16:method=full_rebuild,16,full_rebuild,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=16:method=full_rebuild,16,full_rebuild,8.4,ACTIVATION_RESULT,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=16:method=full_rebuild,16,full_rebuild,8.6,STABLE_HEALTH_WINDOW,13.5,13.5,18.5625,13.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=16:method=network_only,16,network_only,0.0,STABLE,13.5,13.5,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=network_only,16,network_only,2.0,DEMAND_INCREASE,16.875,16.875,30.375,30.375,10.0,True,False,,False,False
compound:seed=16:method=network_only,16,network_only,4.0,NETWORK_UTILIZATION_RISE,16.875,16.875,18.5625,30.375,10.0,True,False,,False,False
compound:seed=16:method=network_only,16,network_only,6.0,PHYSICAL_CAPACITY_DROP,16.875,5.4,18.5625,5.4,44.425,False,False,,False,False
compound:seed=16:method=network_only,16,network_only,8.0,ROUTE_DEGRADED,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_ROUTE,False,False
compound:seed=16:method=network_only,16,network_only,8.2,RECOVERY_DECISION,16.875,5.4,10.96875,5.4,44.425,False,True,KEEP_ROUTE,False,False
compound:seed=16:method=network_only,16,network_only,8.4,ACTIVATION_RESULT,13.5,0.0,18.5625,5.4,50.5,False,True,KEEP_ROUTE,False,False
compound:seed=16:method=network_only,16,network_only,8.6,STABLE_HEALTH_WINDOW,13.5,0.0,18.5625,5.4,50.5,False,True,KEEP_ROUTE,False,False
compound:seed=17:method=proposed,17,proposed,0.0,STABLE,18.0,18.0,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=proposed,17,proposed,2.0,DEMAND_INCREASE,22.5,22.5,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=proposed,17,proposed,4.0,NETWORK_UTILIZATION_RISE,22.5,22.5,24.750000000000004,40.5,10.0,True,False,,False,False
compound:seed=17:method=proposed,17,proposed,6.0,PHYSICAL_CAPACITY_DROP,22.5,7.2,24.750000000000004,7.2,55.900000000000006,False,False,,False,False
compound:seed=17:method=proposed,17,proposed,8.0,ROUTE_DEGRADED,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=17:method=proposed,17,proposed,8.2,RECOVERY_DECISION,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=17:method=proposed,17,proposed,8.4,ACTIVATION_RESULT,18.0,18.0,24.750000000000004,18.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=17:method=proposed,17,proposed,8.6,STABLE_HEALTH_WINDOW,18.0,18.0,24.750000000000004,18.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=17:method=full_rebuild,17,full_rebuild,0.0,STABLE,18.0,18.0,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,2.0,DEMAND_INCREASE,22.5,22.5,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,22.5,22.5,24.750000000000004,40.5,10.0,True,False,,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,22.5,7.2,24.750000000000004,7.2,55.900000000000006,False,False,,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,8.0,ROUTE_DEGRADED,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,8.2,RECOVERY_DECISION,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=17:method=full_rebuild,17,full_rebuild,8.4,ACTIVATION_RESULT,18.0,18.0,24.750000000000004,18.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=17:method=full_rebuild,17,full_rebuild,8.6,STABLE_HEALTH_WINDOW,18.0,18.0,24.750000000000004,18.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=17:method=network_only,17,network_only,0.0,STABLE,18.0,18.0,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=network_only,17,network_only,2.0,DEMAND_INCREASE,22.5,22.5,40.5,40.5,10.0,True,False,,False,False
compound:seed=17:method=network_only,17,network_only,4.0,NETWORK_UTILIZATION_RISE,22.5,22.5,24.750000000000004,40.5,10.0,True,False,,False,False
compound:seed=17:method=network_only,17,network_only,6.0,PHYSICAL_CAPACITY_DROP,22.5,7.2,24.750000000000004,7.2,55.900000000000006,False,False,,False,False
compound:seed=17:method=network_only,17,network_only,8.0,ROUTE_DEGRADED,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_ROUTE,False,False
compound:seed=17:method=network_only,17,network_only,8.2,RECOVERY_DECISION,22.5,7.2,14.625,7.2,55.900000000000006,False,True,KEEP_ROUTE,False,False
compound:seed=17:method=network_only,17,network_only,8.4,ACTIVATION_RESULT,18.0,0.0,24.750000000000004,7.2,64.0,False,True,KEEP_ROUTE,False,False
compound:seed=17:method=network_only,17,network_only,8.6,STABLE_HEALTH_WINDOW,18.0,0.0,24.750000000000004,7.2,64.0,False,True,KEEP_ROUTE,False,False
compound:seed=18:method=proposed,18,proposed,0.0,STABLE,11.75,11.75,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=proposed,18,proposed,2.0,DEMAND_INCREASE,14.6875,14.6875,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=proposed,18,proposed,4.0,NETWORK_UTILIZATION_RISE,14.6875,14.6875,16.15625,26.4375,10.0,True,False,,False,False
compound:seed=18:method=proposed,18,proposed,6.0,PHYSICAL_CAPACITY_DROP,14.6875,4.7,16.15625,4.7,39.962500000000006,False,False,,False,False
compound:seed=18:method=proposed,18,proposed,8.0,ROUTE_DEGRADED,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=18:method=proposed,18,proposed,8.2,RECOVERY_DECISION,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=18:method=proposed,18,proposed,8.4,ACTIVATION_RESULT,11.75,11.75,16.15625,11.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=18:method=proposed,18,proposed,8.6,STABLE_HEALTH_WINDOW,11.75,11.75,16.15625,11.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=18:method=full_rebuild,18,full_rebuild,0.0,STABLE,11.75,11.75,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,2.0,DEMAND_INCREASE,14.6875,14.6875,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,14.6875,14.6875,16.15625,26.4375,10.0,True,False,,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,14.6875,4.7,16.15625,4.7,39.962500000000006,False,False,,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,8.0,ROUTE_DEGRADED,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,8.2,RECOVERY_DECISION,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=18:method=full_rebuild,18,full_rebuild,8.4,ACTIVATION_RESULT,11.75,11.75,16.15625,11.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=18:method=full_rebuild,18,full_rebuild,8.6,STABLE_HEALTH_WINDOW,11.75,11.75,16.15625,11.75,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=18:method=network_only,18,network_only,0.0,STABLE,11.75,11.75,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=network_only,18,network_only,2.0,DEMAND_INCREASE,14.6875,14.6875,26.4375,26.4375,10.0,True,False,,False,False
compound:seed=18:method=network_only,18,network_only,4.0,NETWORK_UTILIZATION_RISE,14.6875,14.6875,16.15625,26.4375,10.0,True,False,,False,False
compound:seed=18:method=network_only,18,network_only,6.0,PHYSICAL_CAPACITY_DROP,14.6875,4.7,16.15625,4.7,39.962500000000006,False,False,,False,False
compound:seed=18:method=network_only,18,network_only,8.0,ROUTE_DEGRADED,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_ROUTE,False,False
compound:seed=18:method=network_only,18,network_only,8.2,RECOVERY_DECISION,14.6875,4.7,9.546875,4.7,39.962500000000006,False,True,KEEP_ROUTE,False,False
compound:seed=18:method=network_only,18,network_only,8.4,ACTIVATION_RESULT,11.75,0.0,16.15625,4.7,45.25,False,True,KEEP_ROUTE,False,False
compound:seed=18:method=network_only,18,network_only,8.6,STABLE_HEALTH_WINDOW,11.75,0.0,16.15625,4.7,45.25,False,True,KEEP_ROUTE,False,False
compound:seed=19:method=proposed,19,proposed,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=19:method=proposed,19,proposed,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=19:method=proposed,19,proposed,4.0,NETWORK_UTILIZATION_RISE,21.5625,21.5625,23.718750000000004,38.8125,10.0,True,False,,False,False
compound:seed=19:method=proposed,19,proposed,6.0,PHYSICAL_CAPACITY_DROP,21.5625,6.9,23.718750000000004,6.9,53.9875,False,False,,False,False
compound:seed=19:method=proposed,19,proposed,8.0,ROUTE_DEGRADED,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=19:method=proposed,19,proposed,8.2,RECOVERY_DECISION,21.5625,6.9,14.015625,6.9,53.9875,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=19:method=proposed,19,proposed,8.4,ACTIVATION_RESULT,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=19:method=proposed,19,proposed,8.6,STABLE_HEALTH_WINDOW,17.25,17.25,23.718750000000004,17.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=19:method=full_rebuild,19,full_rebuild,0.0,STABLE,17.25,17.25,38.8125,38.8125,10.0,True,False,,False,False
compound:seed=19:method=full_rebuild,19,full_rebuild,2.0,DEMAND_INCREASE,21.5625,21.5625,38.8125,38.8125,10.0,True,False,,False,False
