method,scenario,conflict_pressure,seed,ground_truth_conflict,ground_truth_resolvable,conflict_class,selected_proposals,selected_action_set,qos_satisfied,infeasible_configuration,conflict_detected,conflict_resolved,safe_rejection,rollback_triggered,coordination_latency_ms,transaction_latency_ms
proposed,network_physical,0.3,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0024:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.832852631807327,11.357381939888
independent,network_physical,0.3,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0024:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03451108932495117,14.98996838927269
adjacent,network_physical,0.3,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0024:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6854720413684845,11.371735483407974
no_verification,network_physical,0.3,24,True,True,RESOLVABLE_CONFLICT,exp3-seed-0024:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0024:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5662515759468079,14.779213815927505
proposed,network_physical,0.3,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0025:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.853241145610809,11.094853281974792
independent,network_physical,0.3,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0025:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03474578261375427,14.40495252609253
adjacent,network_physical,0.3,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0025:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6844364106655121,11.139541864395142
no_verification,network_physical,0.3,25,True,True,RESOLVABLE_CONFLICT,exp3-seed-0025:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0025:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5574338138103485,14.50417935848236
proposed,network_physical,0.3,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0026:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.882611334323883,12.06335797905922
independent,network_physical,0.3,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0026:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03516301512718201,15.666846185922623
adjacent,network_physical,0.3,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0026:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6850697100162506,12.168016284704208
no_verification,network_physical,0.3,26,True,True,RESOLVABLE_CONFLICT,exp3-seed-0026:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0026:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0026:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5476698279380798,15.912026166915894
proposed,network_physical,0.3,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0027:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.875518381595612,11.569976806640625
independent,network_physical,0.3,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0027:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.0352226197719574,15.050441026687622
adjacent,network_physical,0.3,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0027:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6853751838207245,11.819396167993546
no_verification,network_physical,0.3,27,True,True,RESOLVABLE_CONFLICT,exp3-seed-0027:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0027:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0027:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5523674190044403,15.054617077112198
proposed,network_physical,0.3,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0028:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.927307367324829,12.157876044511795
independent,network_physical,0.3,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0028:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03486126661300659,15.842489898204803
adjacent,network_physical,0.3,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0028:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6858110427856445,12.25215196609497
no_verification,network_physical,0.3,28,True,True,RESOLVABLE_CONFLICT,exp3-seed-0028:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0028:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0028:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5567930638790131,15.806559473276138
proposed,network_physical,0.3,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0029:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0029:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.855666309595108,11.805038899183273
independent,network_physical,0.3,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0029:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0029:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03429502248764038,15.322733670473099
adjacent,network_physical,0.3,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0029:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0029:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.695548951625824,11.813443154096603
no_verification,network_physical,0.3,29,True,True,RESOLVABLE_CONFLICT,exp3-seed-0029:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0029:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0029:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5712546408176422,15.345454216003418
proposed,network_physical,0.4,0,True,True,RESOLVABLE_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.850979894399643,12.11337000131607
independent,network_physical,0.4,0,True,True,RESOLVABLE_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0000:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03524124622344971,15.803925693035126
adjacent,network_physical,0.4,0,True,True,RESOLVABLE_CONFLICT,exp3-seed-0000:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6859637796878815,12.206077575683594
no_verification,network_physical,0.4,0,True,True,RESOLVABLE_CONFLICT,exp3-seed-0000:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0000:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5555786192417145,169.1456250846386
proposed,network_physical,0.4,1,True,True,RESOLVABLE_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,5.132865160703659,11.710133403539658
independent,network_physical,0.4,1,True,True,RESOLVABLE_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0001:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03610551357269287,15.081558376550674
adjacent,network_physical,0.4,1,True,True,RESOLVABLE_CONFLICT,exp3-seed-0001:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.7273554801940918,11.69675588607788
no_verification,network_physical,0.4,1,True,True,RESOLVABLE_CONFLICT,exp3-seed-0001:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0001:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5533099174499512,15.018351376056671
proposed,network_physical,0.4,2,True,True,RESOLVABLE_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.9360767006874084,12.090396136045456
independent,network_physical,0.4,2,True,True,RESOLVABLE_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0002:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03633648157119751,15.723023563623428
adjacent,network_physical,0.4,2,True,True,RESOLVABLE_CONFLICT,exp3-seed-0002:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6966814398765564,12.076761573553085
no_verification,network_physical,0.4,2,True,True,RESOLVABLE_CONFLICT,exp3-seed-0002:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0002:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.562712550163269,15.704888850450516
proposed,network_physical,0.4,3,True,True,RESOLVABLE_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.971906542778015,11.85833290219307
independent,network_physical,0.4,3,True,True,RESOLVABLE_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0003:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.035021454095840454,15.361037105321884
adjacent,network_physical,0.4,3,True,True,RESOLVABLE_CONFLICT,exp3-seed-0003:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6911903619766235,12.136269360780716
no_verification,network_physical,0.4,3,True,True,RESOLVABLE_CONFLICT,exp3-seed-0003:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0003:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.566042959690094,15.509214252233505
proposed,network_physical,0.4,4,True,True,RESOLVABLE_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0004:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.976306110620499,11.74556091427803
independent,network_physical,0.4,4,True,True,RESOLVABLE_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0004:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03606826066970825,15.160173177719116
adjacent,network_physical,0.4,4,True,True,RESOLVABLE_CONFLICT,exp3-seed-0004:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0004:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6927996873855591,11.741586029529572
no_verification,network_physical,0.4,4,True,True,RESOLVABLE_CONFLICT,exp3-seed-0004:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0004:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5563236773014069,15.260040760040283
proposed,network_physical,0.4,5,True,True,RESOLVABLE_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0005:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0005:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.924781620502472,11.811751872301102
independent,network_physical,0.4,5,True,True,RESOLVABLE_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0005:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0005:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03440678119659424,15.404891222715378
adjacent,network_physical,0.4,5,True,True,RESOLVABLE_CONFLICT,exp3-seed-0005:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0005:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0005:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0005:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.697113573551178,11.873647570610046
no_verification,network_physical,0.4,5,True,True,RESOLVABLE_CONFLICT,exp3-seed-0005:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0005:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0005:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0005:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5555599927902222,15.400204807519913
proposed,network_physical,0.4,6,True,True,RESOLVABLE_CONFLICT,exp3-seed-0006:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0006:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0006:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.920080304145813,12.074068188667297
independent,network_physical,0.4,6,True,True,RESOLVABLE_CONFLICT,exp3-seed-0006:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0006:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03530830144882202,15.67666232585907
adjacent,network_physical,0.4,6,True,True,RESOLVABLE_CONFLICT,exp3-seed-0006:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0006:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0006:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0006:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6872750818729401,12.311302125453949
no_verification,network_physical,0.4,6,True,True,RESOLVABLE_CONFLICT,exp3-seed-0006:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0006:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0006:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0006:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5571432411670685,15.652555972337723
proposed,network_physical,0.4,7,True,True,RESOLVABLE_CONFLICT,exp3-seed-0007:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0007:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0007:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.918407648801804,12.424491345882416
independent,network_physical,0.4,7,True,True,RESOLVABLE_CONFLICT,exp3-seed-0007:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0007:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.035021454095840454,16.108829528093338
adjacent,network_physical,0.4,7,True,True,RESOLVABLE_CONFLICT,exp3-seed-0007:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0007:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0007:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0007:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.69471076130867,12.459110468626022
