run_id,seed,method,scenario,scenario_fingerprint,result_mode,num_agents_before,num_agents_after,num_edges_before,num_edges_after,num_gateways,cross_gateway_edge_ratio,agent_removal_ratio,removed_agent_type,removed_agent_ids,old_version,new_version,success,failure_reason,elastic_latency_ms,failure_handling_ms,scope_latency_ms,plan_latency_ms,compile_delta_latency_ms,stage_latency_ms,verification_latency_ms,activation_latency_ms,rollback_latency_ms,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,physical_bindings_before,physical_bindings_after,released_physical_resources,residual_physical_resources,total_rules_before,total_rules_after,added_rules,updated_rules,deleted_rules,changed_rules_ratio,residual_rules,control_messages,control_bytes,unaffected_edges_total,unaffected_edges_interrupted,unaffected_interrupted_rate,unaffected_interruption_ms,unaffected_latency_change_ms,unaffected_packet_loss_change,rollback_triggered,rollback_success,controller_cpu_percent,controller_memory_mb,event_occurred_at,event_received_at,scope_finished_at,plan_finished_at,stage_finished_at,verification_finished_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at
gateway_count:8:seed=5:method=local_only,5,local_only,gateway_count:8,00d9b74649e77b091578a1d67784e82b6f42d7803535e516e88c2c93c0b80010,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-018,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | residual_rules:gw-03:exp3-seed-0005:exp3-seed-0005-sess-25:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | version_mismatch:gw-06:1!=2 | version_mismatch:gw-07:1!=2,0.0,29.915720224380493,0.12187659740447998,11.857349425554276,11.728119105100632,12.22587376832962,2.4204961955547333,0.0,0.8572116494178772,12,4,4,4,4,6,50,50,0,0,95,95,0,0,6,0.06315789473684211,1,32,58131,26,0,0.0,0.0,0.0,0.0,True,True,99.97382249448131,166.25390625,21177889.91152982,21177889.911535487,21177889.91167392,21177889.923402037,21177889.936725833,21177889.9401233,0.0,0.0,21177889.94144554
gateway_count:8:seed=6:method=proposed,6,proposed,gateway_count:8,85d4451248520c390f5c8095f688fb5af73e3040096e8ba5d4cd75e382d94e4f,in_memory_transactional_simulation,20,18,30,26,8,0.6666666666666666,0.1,leaf,agent-013;agent-017,1,2,True,,40.67114740610123,0.0,0.11973828077316284,11.448264122009277,11.32139191031456,20.640254020690918,4.459630697965622,1.8310360610485077,0.0,11,4,4,4,6,7,50,43,7,0,91,80,0,0,11,0.12087912087912088,0,64,104306,26,0,0.0,0.0,0.0,0.0,False,False,99.94371358920324,166.51171875,21177889.987536702,21177889.9875422,21177889.987678297,21177889.99899969,21177890.02067385,21177890.024185143,21177890.026440952,21177890.02820785,0.0
gateway_count:8:seed=6:method=full_rebuild,6,full_rebuild,gateway_count:8,85d4451248520c390f5c8095f688fb5af73e3040096e8ba5d4cd75e382d94e4f,in_memory_transactional_simulation,20,18,30,26,8,0.6666666666666666,0.1,leaf,agent-013;agent-017,1,2,True,,45.39363458752632,0.0,0.12080743908882141,4.586376249790192,4.458319395780563,32.219283282756805,4.52621653676033,1.7857477068901062,0.0,40,30,30,30,8,50,50,43,7,0,91,80,14,66,25,1.1538461538461537,0,64,200947,26,0,0.0,0.0,0.0,0.0,False,False,99.97491056353266,166.51171875,21177890.071025316,21177890.07103116,21177890.071168784,21177890.075627103,21177890.10885536,21177890.11238866,21177890.11460021,21177890.11641895,0.0
gateway_count:8:seed=6:method=local_only,6,local_only,gateway_count:8,85d4451248520c390f5c8095f688fb5af73e3040096e8ba5d4cd75e382d94e4f,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-013;agent-017,1,2,False,"staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-01:1!=2 | residual_rules:gw-04:exp3-seed-0006:exp3-seed-0006-sess-21:gw-04:1,exp3-seed-0006:exp3-seed-0006-sess-30:gw-04:3 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-05:exp3-seed-0006:exp3-seed-0006-sess-21:gw-05:0,exp3-seed-0006:exp3-seed-0006-sess-30:gw-05:2 | session_set_mismatch:gw-05 | version_mismatch:gw-05:1!=2",0.0,26.884008198976517,0.11922046542167664,11.466670781373978,11.340014636516571,9.816065430641174,2.9209256172180176,0.0,0.8009932935237885,11,4,4,4,4,7,50,50,0,0,91,91,0,0,7,0.07692307692307693,4,32,46744,26,0,0.0,0.0,0.0,0.0,True,True,99.98630064816194,166.76953125,21177890.15917646,21177890.15918221,21177890.159317844,21177890.17065786,21177890.1814812,21177890.18482822,0.0,0.0,21177890.18606047
gateway_count:8:seed=7:method=proposed,7,proposed,gateway_count:8,602b568819349ec9635adaa36827a6522ffee720c2d366aaaa53ba594b834f26,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-001,1,2,True,,40.014296770095825,0.0,0.11661648750305176,11.265560984611511,11.141572147607803,20.128939300775528,4.5091211795806885,1.8462426960468292,0.0,13,3,3,3,7,6,50,44,6,0,89,78,0,0,11,0.12359550561797752,0,64,101828,27,0,0.0,0.0,0.0,0.0,False,False,99.9701949582835,166.76953125,21177890.231295854,21177890.23130147,21177890.231434315,21177890.242575888,21177890.263709396,21177890.267256044,21177890.26952169,21177890.27131015,0.0
gateway_count:8:seed=7:method=full_rebuild,7,full_rebuild,gateway_count:8,602b568819349ec9635adaa36827a6522ffee720c2d366aaaa53ba594b834f26,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-001,1,2,True,,51.17656663060188,0.0,0.1162700355052948,4.819344729185104,4.695381969213486,37.72088512778282,4.569936543703079,1.802932471036911,0.0,40,30,30,30,8,50,50,44,6,0,89,78,66,12,77,1.7415730337078652,0,64,249422,27,0,0.0,0.0,0.0,0.0,False,False,99.97862947459869,167.02734375,21177890.31332889,21177890.31333459,21177890.31346797,21177890.31816335,21177890.35688388,21177890.36042952,21177890.36265989,21177890.364505455,0.0
gateway_count:8:seed=7:method=local_only,7,local_only,gateway_count:8,602b568819349ec9635adaa36827a6522ffee720c2d366aaaa53ba594b834f26,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-001,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0007:exp3-seed-0007-sess-17:gw-01:0 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | residual_rules:gw-02:exp3-seed-0007:exp3-seed-0007-sess-17:gw-02:1 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0007:exp3-seed-0007-sess-17:gw-03:2 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,27.1645225584507,0.11572614312171936,11.296652257442474,11.173643171787262,10.397464036941528,2.3966357111930847,0.0,0.7985197007656097,13,3,3,3,4,6,50,50,0,0,89,89,0,0,8,0.0898876404494382,3,32,49690,27,0,0.0,0.0,0.0,0.0,True,True,99.98558728247622,167.02734375,21177890.406725235,21177890.40673083,21177890.406862874,21177890.418036517,21177890.42944813,21177890.432666615,0.0,0.0,21177890.433889758
gateway_count:8:seed=8:method=proposed,8,proposed,gateway_count:8,b128bff2afa82465c243c5b4f43fcfdd2349b064cdd46c52d6ea723d377ab290,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-014;agent-000,1,2,True,,42.1488992869854,0.0,0.12267753481864929,11.764653027057648,11.634986847639084,21.263789385557175,4.698518663644791,1.9281059503555298,0.0,10,3,3,3,7,5,50,45,5,0,94,85,0,0,9,0.09574468085106383,0,64,107770,27,0,0.0,0.0,0.0,0.0,False,False,99.97111210701574,167.28515625,21177890.48098403,21177890.48098976,21177890.4811282,21177890.492763188,21177890.515125744,21177890.518868566,21177890.52126041,21177890.523132928,0.0
gateway_count:8:seed=8:method=full_rebuild,8,full_rebuild,gateway_count:8,b128bff2afa82465c243c5b4f43fcfdd2349b064cdd46c52d6ea723d377ab290,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-014;agent-000,1,2,True,,55.493079125881195,0.0,0.1203678548336029,4.82255220413208,4.6949125826358795,41.234567761421204,5.050051957368851,1.888960599899292,0.0,44,30,30,30,8,50,50,45,5,0,94,85,78,7,87,1.8297872340425532,0,64,275202,27,0,0.0,0.0,0.0,0.0,False,False,99.97190277741015,167.54296875,21177890.567082983,21177890.56708864,21177890.56722536,21177890.571920272,21177890.61426028,21177890.618007157,21177890.62036343,21177890.62257606,0.0
gateway_count:8:seed=8:method=local_only,8,local_only,gateway_count:8,b128bff2afa82465c243c5b4f43fcfdd2349b064cdd46c52d6ea723d377ab290,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-014;agent-000,1,2,False,staged verification failed: residual_rules:gw-00:exp3-seed-0008:exp3-seed-0008-sess-1:gw-00:5 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2 | version_mismatch:gw-07:1!=2,0.0,36.819446831941605,0.11878088116645813,11.810939759016037,11.684715747833252,18.782105296850204,2.688169479370117,0.0,1.0381527245044708,10,3,3,3,6,5,50,50,0,0,94,94,0,0,8,0.0851063829787234,1,48,89404,27,0,0.0,0.0,0.0,0.0,True,True,99.95821568927883,167.54296875,21177890.666596916,21177890.666603,21177890.666739654,21177890.67842437,21177890.698314283,21177890.70191008,0.0,0.0,21177890.703416362
gateway_count:8:seed=9:method=proposed,9,proposed,gateway_count:8,1c62089b6b456b0e0518f0c33ce08815a731622dca4d015999d6e4e1134c29a6,in_memory_transactional_simulation,20,18,30,24,8,0.6666666666666666,0.1,leaf,agent-017;agent-016,1,2,True,,41.51792451739311,0.0,0.12271478772163391,11.906974017620087,11.77707314491272,21.273456513881683,4.241324961185455,1.8090493977069855,0.0,17,6,6,6,5,10,50,40,10,0,94,79,0,0,15,0.1595744680851064,0,64,107742,24,0,0.0,0.0,0.0,0.0,False,False,99.96539592446251,167.80078125,21177890.750141606,21177890.750147294,21177890.75028628,21177890.762063354,21177890.78435204,21177890.78775825,21177890.79000064,21177890.79165953,0.0
gateway_count:8:seed=9:method=full_rebuild,9,full_rebuild,gateway_count:8,1c62089b6b456b0e0518f0c33ce08815a731622dca4d015999d6e4e1134c29a6,in_memory_transactional_simulation,20,18,30,24,8,0.6666666666666666,0.1,leaf,agent-017;agent-016,1,2,True,,49.769505858421326,0.0,0.12206658720970154,4.371907562017441,4.242639988660812,37.017229944467545,4.3457187712192535,1.7602108418941498,0.0,42,30,30,30,8,50,50,40,10,0,94,79,48,31,63,1.5106382978723405,0,64,238400,24,0,0.0,0.0,0.0,0.0,False,False,99.9692949657772,167.80078125,21177890.835095607,21177890.83510132,21177890.83524081,21177890.83948345,21177890.87750887,21177890.88094655,21177890.883132257,21177890.884865113,0.0
gateway_count:8:seed=9:method=local_only,9,local_only,gateway_count:8,1c62089b6b456b0e0518f0c33ce08815a731622dca4d015999d6e4e1134c29a6,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-017;agent-016,1,2,False,"staged verification failed: residual_rules:gw-00:exp3-seed-0009:exp3-seed-0009-sess-29:gw-00:3,exp3-seed-0009:exp3-seed-0009-sess-6:gw-00:0 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0009:exp3-seed-0009-sess-11:gw-01:0,exp3-seed-0009:exp3-seed-0009-sess-29:gw-01:2,exp3-seed-0009:exp3-seed-0009-sess-6:gw-01:1 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | version_mismatch:gw-04:1!=2 | version_mismatch:gw-05:1!=2 | version_mismatch:gw-07:1!=2",0.0,25.468114763498306,0.12207776308059692,11.708199977874756,11.57868281006813,8.619476109743118,2.468504011631012,0.0,0.7134601473808289,17,6,6,6,3,10,50,50,0,0,94,94,0,0,10,0.10638297872340426,5,24,41496,24,0,0.0,0.0,0.0,0.0,True,True,99.98000787559468,168.05859375,21177890.928606626,21177890.928612538,21177890.92875058,21177890.94032926,21177890.949966304,21177890.952853687,0.0,0.0,21177890.95407474
gateway_count:8:seed=10:method=proposed,10,proposed,gateway_count:8,570e0a63d017b8d7a4e67ecb636d375ebe779edf642af412fb12f8c6a18211a4,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-015,1,2,True,,35.864029079675674,0.0,0.10614842176437378,10.561484843492508,10.448329150676727,17.34958216547966,4.28154319524765,1.674257218837738,0.0,9,3,3,3,4,6,50,44,6,0,77,67,0,0,10,0.12987012987012986,0,64,87692,27,0,0.0,0.0,0.0,0.0,False,False,99.97802802705135,168.05859375,21177890.995326564,21177890.995332245,21177890.99545447,21177891.0059028,21177891.02415195,21177891.02742592,21177891.02946721,21177891.031190593,0.0
gateway_count:8:seed=10:method=full_rebuild,10,full_rebuild,gateway_count:8,570e0a63d017b8d7a4e67ecb636d375ebe779edf642af412fb12f8c6a18211a4,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-015,1,2,True,,40.58394581079483,0.0,0.10493025183677673,4.48034331202507,4.368208348751068,28.202779591083527,4.234578460454941,1.673046499490738,0.0,42,30,30,30,8,50,50,44,6,0,77,67,22,45,32,1.2857142857142858,0,64,177562,27,0,0.0,0.0,0.0,0.0,False,False,99.98121516031024,168.05859375,21177891.069335554,21177891.069341294,21177891.069462597,21177891.073830806,21177891.102916352,21177891.106205136,21177891.108255055,21177891.1099195,0.0
gateway_count:8:seed=10:method=local_only,10,local_only,gateway_count:8,570e0a63d017b8d7a4e67ecb636d375ebe779edf642af412fb12f8c6a18211a4,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-015,1,2,False,"staged verification failed: residual_rules:gw-02:exp3-seed-0010:exp3-seed-0010-sess-16:gw-02:1,exp3-seed-0010:exp3-seed-0010-sess-19:gw-02:1 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0010:exp3-seed-0010-sess-16:gw-03:0,exp3-seed-0010:exp3-seed-0010-sess-19:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | version_mismatch:gw-04:1!=2 | version_mismatch:gw-05:1!=2 | version_mismatch:gw-06:1!=2 | version_mismatch:gw-07:1!=2",0.0,17.216693609952927,0.11895224452018738,10.52061840891838,10.39436087012291,2.5923848152160645,1.9052885472774506,0.0,0.5610547959804535,9,3,3,3,2,6,50,50,0,0,77,77,0,0,6,0.07792207792207792,4,16,12104,27,0,0.0,0.0,0.0,0.0,True,True,99.97529118550293,168.31640625,21177891.147963632,21177891.147969376,21177891.14810479,21177891.15849915,21177891.16198345,21177891.164247885,0.0,0.0,21177891.165180326
gateway_count:8:seed=11:method=proposed,11,proposed,gateway_count:8,591ea6c8a3df227c2bddb41ce84a5903c5e3d5a9c7732c253f488eaae5813563,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-014,1,2,True,,37.44169324636459,0.0,0.1073293387889862,10.853968560695648,10.739535093307495,18.347840756177902,4.423685371875763,1.7111673951148987,0.0,7,3,3,3,8,5,50,45,5,0,81,71,0,0,10,0.12345679012345678,0,64,92145,27,0,0.0,0.0,0.0,0.0,False,False,99.96017318400538,168.31640625,21177891.207700245,21177891.207705732,21177891.20782919,21177891.218568724,21177891.23786241,21177891.24124106,21177891.243339814,21177891.24514194,0.0
gateway_count:8:seed=11:method=full_rebuild,11,full_rebuild,gateway_count:8,591ea6c8a3df227c2bddb41ce84a5903c5e3d5a9c7732c253f488eaae5813563,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-014,1,2,True,,43.19334402680397,0.0,0.11084601283073425,4.464998841285706,4.346743226051331,30.573643743991852,4.3357424437999725,1.7210207879543304,0.0,42,30,30,30,8,50,50,45,5,0,81,71,31,40,41,1.382716049382716,0,64,195548,27,0,0.0,0.0,0.0,0.0,False,False,99.97410241343422,168.57421875,21177891.28464181,21177891.28464764,21177891.28477482,21177891.289121564,21177891.32063373,21177891.324012406,21177891.32612571,21177891.327835154,0.0
gateway_count:8:seed=11:method=local_only,11,local_only,gateway_count:8,591ea6c8a3df227c2bddb41ce84a5903c5e3d5a9c7732c253f488eaae5813563,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-014,1,2,False,staged verification failed: residual_rules:gw-00:exp3-seed-0011:exp3-seed-0011-sess-28:gw-00:6 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0011:exp3-seed-0011-sess-28:gw-01:5 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | residual_rules:gw-02:exp3-seed-0011:exp3-seed-0011-sess-28:gw-02:4 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0011:exp3-seed-0011-sess-28:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0011:exp3-seed-0011-sess-28:gw-04:2 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2,0.0,19.947778433561325,0.1098141074180603,10.874513536691666,10.757338255643845,4.615321755409241,2.075154334306717,0.0,0.6623677909374237,7,3,3,3,3,5,50,50,0,0,81,81,0,0,5,0.06172839506172839,5,24,21782,27,0,0.0,0.0,0.0,0.0,True,True,99.97984828735417,168.57421875,21177891.367636397,21177891.36764195,21177891.367768276,21177891.378525615,21177891.384072997,21177891.386529434,0.0,0.0,21177891.387584176
gateway_count:8:seed=12:method=proposed,12,proposed,gateway_count:8,e555874d36f09773ba01978ce380752ee9e5e89b0f1809011816be012ec23212,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-013,1,2,True,,39.99483585357666,0.0,0.1179426908493042,11.403493583202362,11.278141289949417,20.168978720903397,4.437364637851715,1.778196543455124,0.0,12,3,3,3,8,6,50,44,6,0,90,74,0,0,16,0.17777777777777778,0,64,101930,27,0,0.0,0.0,0.0,0.0,False,False,99.96749287973279,168.83203125,21177891.4328035,21177891.432809412,21177891.432943463,21177891.444221605,21177891.465377707,21177891.46883542,21177891.471024092,21177891.472798336,0.0
gateway_count:8:seed=12:method=full_rebuild,12,full_rebuild,gateway_count:8,e555874d36f09773ba01978ce380752ee9e5e89b0f1809011816be012ec23212,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-007;agent-013,1,2,True,,47.42278531193733,0.0,0.11776387691497803,4.4902414083480835,4.365209490060806,34.57929939031601,4.396602511405945,1.743365079164505,0.0,42,30,30,30,8,50,50,44,6,0,90,74,44,30,60,1.488888888888889,0,64,221698,27,0,0.0,0.0,0.0,0.0,False,False,99.97332593890317,168.83203125,21177891.515168782,21177891.515174665,21177891.51530892,21177891.51967413,21177891.555233147,21177891.558695685,21177891.560848005,21177891.562591568,0.0
gateway_count:8:seed=12:method=local_only,12,local_only,gateway_count:8,e555874d36f09773ba01978ce380752ee9e5e89b0f1809011816be012ec23212,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-013,1,2,False,"staged verification failed: residual_rules:gw-00:exp3-seed-0012:exp3-seed-0012-sess-6:gw-00:0 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0012:exp3-seed-0012-sess-6:gw-01:1 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | residual_rules:gw-02:exp3-seed-0012:exp3-seed-0012-sess-15:gw-02:0,exp3-seed-0012:exp3-seed-0012-sess-28:gw-02:3,exp3-seed-0012:exp3-seed-0012-sess-6:gw-02:2 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0012:exp3-seed-0012-sess-15:gw-03:1,exp3-seed-0012:exp3-seed-0012-sess-28:gw-03:2,exp3-seed-0012:exp3-seed-0012-sess-6:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2",0.0,25.852076709270477,0.11548399925231934,11.394109576940536,11.271264404058456,9.124930948019028,2.723660320043564,0.0,0.7902942597866058,12,3,3,3,4,6,50,50,0,0,90,90,0,0,8,0.08888888888888889,8,32,43540,27,0,0.0,0.0,0.0,0.0,True,True,99.98319844987542,169.08984375,21177891.604863796,21177891.60486938,21177891.60500093,21177891.616272196,21177891.626376707,21177891.629507925,0.0,0.0,21177891.630715873
gateway_count:8:seed=13:method=proposed,13,proposed,gateway_count:8,2bf1936e17aec1f2aef4529e52eab79935a4b72ec71242b7bd5541e382d3f55e,in_memory_transactional_simulation,20,18,30,26,8,0.6666666666666666,0.1,leaf,agent-007;agent-017,1,2,True,,38.15317898988724,0.0,0.11246278882026672,11.099137365818024,10.979477316141129,18.99048686027527,4.3494813144207,1.6963332891464233,0.0,11,4,4,4,5,7,50,43,7,0,84,72,0,0,12,0.14285714285714285,0,64,95758,26,0,0.0,0.0,0.0,0.0,False,False,99.96977178846312,169.08984375,21177891.674369916,21177891.67437573,21177891.674504228,21177891.685483705,21177891.705390967,21177891.708703168,21177891.710771136,21177891.712523095,0.0
gateway_count:8:seed=13:method=full_rebuild,13,full_rebuild,gateway_count:8,2bf1936e17aec1f2aef4529e52eab79935a4b72ec71242b7bd5541e382d3f55e,in_memory_transactional_simulation,20,18,30,26,8,0.6666666666666666,0.1,leaf,agent-007;agent-017,1,2,True,,43.38885098695755,0.0,0.11157244443893433,4.501312971115112,4.382479935884476,30.87449073791504,4.3105632066726685,1.6946792602539062,0.0,44,30,30,30,8,50,50,43,7,0,84,72,23,49,35,1.2738095238095237,0,64,192087,26,0,0.0,0.0,0.0,0.0,False,False,99.96557486158478,169.34765625,21177891.752821185,21177891.75282688,21177891.7529548,21177891.75733728,21177891.789101362,21177891.792439304,21177891.794511996,21177891.796210036,0.0
gateway_count:8:seed=13:method=local_only,13,local_only,gateway_count:8,2bf1936e17aec1f2aef4529e52eab79935a4b72ec71242b7bd5541e382d3f55e,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-007;agent-017,1,2,False,"staged verification failed: residual_rules:gw-02:exp3-seed-0013:exp3-seed-0013-sess-15:gw-02:0,exp3-seed-0013:exp3-seed-0013-sess-29:gw-02:0,exp3-seed-0013:exp3-seed-0013-sess-30:gw-02:2 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | version_mismatch:gw-05:1!=2 | version_mismatch:gw-06:1!=2 | version_mismatch:gw-07:1!=2",0.0,25.793161243200302,0.11221319437026978,11.11123338341713,10.991696268320084,9.6096470952034,2.649303525686264,0.0,0.7490813732147217,11,4,4,4,4,7,50,50,0,0,84,84,0,0,9,0.10714285714285714,3,32,45947,26,0,0.0,0.0,0.0,0.0,True,True,99.98404302087444,169.34765625,21177891.836676378,21177891.836682186,21177891.836810227,21177891.847801924,21177891.858324192,21177891.861343928,0.0,0.0,21177891.86246954
gateway_count:8:seed=14:method=proposed,14,proposed,gateway_count:8,e9fdf5cb6075b5e06b450eda3c4ca61f4d568f391c206fe8f29b72a0a8acbdf3,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-014;agent-005,1,2,True,,42.49519854784012,0.0,0.12084096670150757,11.737223714590073,11.609047651290894,21.55696600675583,4.818081855773926,1.935277134180069,0.0,12,3,3,3,4,5,50,45,5,0,94,88,0,0,6,0.06382978723404255,0,64,108329,27,0,0.0,0.0,0.0,0.0,False,False,99.97123500828829,169.60546875,21177891.909167055,21177891.90917268,21177891.909309585,21177891.920918632,21177891.943560448,21177891.947343014,21177891.949729733,21177891.951662254,0.0
gateway_count:8:seed=14:method=full_rebuild,14,full_rebuild,gateway_count:8,e9fdf5cb6075b5e06b450eda3c4ca61f4d568f391c206fe8f29b72a0a8acbdf3,in_memory_transactional_simulation,20,18,30,27,8,0.6666666666666666,0.1,leaf,agent-014;agent-005,1,2,True,,53.628694266080856,0.0,0.11925771832466125,4.809435456991196,4.682999104261398,39.595361799001694,4.870548844337463,1.89107283949852,0.0,42,30,30,30,8,50,50,45,5,0,94,88,59,29,65,1.627659574468085,0,64,260004,27,0,0.0,0.0,0.0,0.0,False,False,99.95934924830586,169.60546875,21177891.995612305,21177891.995618135,21177891.99575377,21177892.000436768,21177892.04111736,21177892.044904754,21177892.047267266,21177892.049241,0.0
gateway_count:8:seed=14:method=local_only,14,local_only,gateway_count:8,e9fdf5cb6075b5e06b450eda3c4ca61f4d568f391c206fe8f29b72a0a8acbdf3,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-014;agent-005,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-01:1!=2 | version_mismatch:gw-02:1!=2 | version_mismatch:gw-03:1!=2 | residual_rules:gw-07:exp3-seed-0014:exp3-seed-0014-sess-8:gw-07:0 | session_set_mismatch:gw-07 | version_mismatch:gw-07:1!=2,0.0,25.624271482229233,0.1196153461933136,11.902812868356705,11.775840073823929,8.101582527160645,2.764657139778137,0.0,0.766318291425705,12,3,3,3,3,5,50,50,0,0,94,94,0,0,5,0.05319148936170213,1,24,38455,27,0,0.0,0.0,0.0,0.0,True,True,99.97402337251997,169.86328125,21177892.093322836,21177892.093328588,21177892.09346489,21177892.10524073,21177892.114409033,21177892.117626637,0.0,0.0,21177892.118947107
gateway_count:8:seed=15:method=proposed,15,proposed,gateway_count:8,26ab26128ec86ab0ebaed6dfcae76ce7ca354d57d786d37cb7f85c87d0b4aa78,in_memory_transactional_simulation,20,18,30,25,8,0.6666666666666666,0.1,leaf,agent-014;agent-017,1,2,True,,39.89477455615997,0.0,0.11893361806869507,11.457692831754684,11.331804096698761,20.170509815216064,4.324384033679962,1.728896051645279,0.0,14,5,5,5,6,8,50,42,8,0,90,75,0,0,15,0.16666666666666666,0,64,102265,25,0,0.0,0.0,0.0,0.0,False,False,99.96769994608992,169.86328125,21177892.16420618,21177892.16421184,21177892.164346386,21177892.17567819,21177892.19683966,21177892.200232156,21177892.202367112,21177892.204100955,0.0
gateway_count:8:seed=15:method=full_rebuild,15,full_rebuild,gateway_count:8,26ab26128ec86ab0ebaed6dfcae76ce7ca354d57d786d37cb7f85c87d0b4aa78,in_memory_transactional_simulation,20,18,30,25,8,0.6666666666666666,0.1,leaf,agent-014;agent-017,1,2,True,,45.7649864256382,0.0,0.11793151497840881,4.483930766582489,4.3584853410720825,33.09296816587448,4.261419177055359,1.7313547432422638,0.0,44,30,30,30,8,50,50,42,8,0,90,75,30,45,45,1.3333333333333333,0,64,209334,25,0,0.0,0.0,0.0,0.0,False,False,99.975976088364,169.86328125,21177892.24640927,21177892.24641515,21177892.246550053,21177892.25090854,21177892.28497156,21177892.288371265,21177892.29051449,21177892.292174257,0.0
