run_id,seed,task_id,result_mode,verification_backend,real_ping_verification,real_iperf3_verification,num_agents,num_edges,num_gateways,cross_gateway_edge_ratio,version,success,failure_reason,control_plane_latency_ms,legacy_controller_compute_ms,formation_latency_ms,formation_latency_s,mapping_latency_ms,binding_latency_ms,feasibility_latency_ms,cross_layer_coordination_latency_ms,compile_latency_ms,transaction_planning_latency_ms,compilation_and_planning_latency_ms,installation_latency_ms,activation_latency_ms,verification_latency_ms,verifier_runtime_ms,session_count,rule_count,control_messages,control_bytes,rollback_triggered,rollback_success,t_task_received,t_mapping_finished,t_layer_binding_finished,t_feasibility_finished,t_compile_finished,t_stage_started,t_stage_finished,t_staged_verify_finished,t_activate_finished,t_stable_verify_finished
agents=40:seed=29,29,exp3-seed-0029,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.458923548460007,8.103065192699432,46.18256539106369,0.04618256539106369,0.7408596575260162,5.266211926937103,0.7381103932857513,6.004322320222855,1.3578832149505615,0.35585835576057434,1.7137415707111359,27.449093759059906,1.504451036453247,8.77009704709053,8.74975323677063,60,114,32,230535,False,False,21364347.21188632,21364347.21262718,21364347.21789339,21364347.218631502,21364347.219989385,21364347.220345244,21364347.247794338,21364347.25263243,21364347.254144706,21364347.258068886
agents=60:seed=0,0,exp3-seed-0000,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.493247330188751,12.999244034290314,70.84060460329056,0.07084060460329056,1.1231563985347748,8.436024188995361,1.4675967395305634,9.903620928525925,1.9724667072296143,0.4940032958984375,2.4664700031280518,39.95094075798988,2.1037720143795013,15.292644500732422,15.272006392478943,90,167,32,335465,False,False,21364347.262455724,21364347.26357888,21364347.272014905,21364347.2734825,21364347.27545497,21364347.27594897,21364347.315899912,21364347.324120913,21364347.326232634,21364347.33329633
agents=60:seed=1,1,exp3-seed-0001,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.427719473838806,12.957386672496796,70.26682421565056,0.07026682421565056,1.1699125170707703,8.38678702712059,1.4415644109249115,9.828351438045502,1.9591227173805237,0.4703328013420105,2.429455518722534,39.59960117936134,2.1133869886398315,15.126116573810577,15.10566845536232,90,166,32,333529,False,False,21364347.337414153,21364347.338584065,21364347.346970852,21364347.348412417,21364347.35037154,21364347.350841872,21364347.390441474,21364347.398482498,21364347.400603764,21364347.407680977
agents=60:seed=2,2,exp3-seed-0002,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.446372002363205,12.974843382835388,70.4265721142292,0.0704265721142292,1.1640414595603943,8.364550769329071,1.4627054333686829,9.827256202697754,1.98354572057724,0.4715286195278168,2.4550743401050568,39.76520523428917,2.103075385093689,15.111919492483139,15.09121060371399,90,167,32,335552,False,False,21364347.411772896,21364347.412936937,21364347.421301488,21364347.422764193,21364347.42474774,21364347.425219268,21364347.464984473,21364347.47302293,21364347.475133963,21364347.482199468
agents=60:seed=3,3,exp3-seed-0003,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,23.566879332065582,23.100189864635468,78.04789766669273,0.07804789766669273,1.1717304587364197,18.587570637464523,1.4577433466911316,20.045313984155655,1.883145421743393,0.46668946743011475,2.3498348891735077,37.624821066856384,2.0754635334014893,14.780733734369278,14.76018875837326,90,158,32,316183,False,False,21364347.486326113,21364347.487497844,21364347.506085414,21364347.507543158,21364347.509426303,21364347.509892993,21364347.547517814,21364347.55540396,21364347.557487182,21364347.56437401
agents=60:seed=4,4,exp3-seed-0004,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.495400547981262,13.029489666223526,68.77972930669785,0.06877972930669785,1.1441968381404877,8.403617888689041,1.4319121837615967,9.835530072450638,2.0497627556324005,0.4659108817577362,2.5156736373901367,38.38563710451126,2.0669065415859222,14.8317851126194,14.81148973107338,90,161,32,322487,False,False,21364347.568491817,21364347.569636013,21364347.57803963,21364347.579471543,21364347.581521306,21364347.581987217,21364347.620372854,21364347.62829559,21364347.63037027,21364347.637271546
agents=60:seed=5,5,exp3-seed-0005,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.423070311546326,12.95565813779831,69.54492256045341,0.06954492256045341,1.1569298803806305,8.371517062187195,1.4674365520477295,9.838953614234924,1.9597746431827545,0.46741217374801636,2.427186816930771,38.976576179265976,2.0822659134864807,15.063010156154633,15.0425024330616,90,163,32,327028,False,False,21364347.64134604,21364347.64250297,21364347.650874488,21364347.652341925,21364347.6543017,21364347.65476911,21364347.693745688,21364347.701782472,21364347.70387255,21364347.710890964
agents=60:seed=6,6,exp3-seed-0006,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.53185623884201,13.064797967672348,69.0351352095604,0.0690351352095604,1.1684522032737732,8.501064032316208,1.4737769961357117,9.97484102845192,1.9215047359466553,0.4670582711696625,2.3885630071163177,38.48705440759659,2.0750947296619415,14.941129833459854,14.920663088560104,90,161,32,322580,False,False,21364347.714996833,21364347.716165286,21364347.72466635,21364347.726140127,21364347.72806163,21364347.72852869,21364347.767015744,21364347.77500412,21364347.777087137,21364347.78403197
agents=60:seed=7,7,exp3-seed-0007,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.385701924562454,12.919802218675613,69.75220143795013,0.06975220143795013,1.165878027677536,8.349601179361343,1.4662370085716248,9.815838187932968,1.9380860030651093,0.4658997058868408,2.40398570895195,39.04696926474571,2.0952820777893066,15.224248170852661,15.203721821308136,90,163,32,326757,False,False,21364347.788119,21364347.789284877,21364347.79763448,21364347.799100716,21364347.8010388,21364347.8015047,21364347.84055167,21364347.84874102,21364347.850844286,21364347.8578712
agents=60:seed=8,8,exp3-seed-0008,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.449456542730331,12.97961175441742,70.3941062092781,0.0703941062092781,1.1668093502521515,8.338723331689835,1.4916583895683289,9.830381721258163,1.9824206829071045,0.469844788312912,2.4522654712200165,39.65736925601959,2.123601734638214,15.163678675889969,15.143435448408127,90,166,32,333512,False,False,21364347.86194115,21364347.86310796,21364347.871446684,21364347.872938342,21364347.874920763,21364347.875390608,21364347.915047977,21364347.923167653,21364347.925299235,21364347.932335258
agents=60:seed=9,9,exp3-seed-0009,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.445235788822174,12.970700860023499,70.91185823082924,0.07091185823082924,1.1649355292320251,8.370637893676758,1.454126089811325,9.824763983488083,1.9810013473033905,0.47453492879867554,2.455536276102066,40.07938876748085,2.1049752831459045,15.28225839138031,15.261564403772354,90,167,32,335389,False,False,21364347.93643646,21364347.937601395,21364347.945972033,21364347.94742616,21364347.94940716,21364347.949881695,21364347.989961084,21364347.99807678,21364348.000189703,21364348.007348318
agents=60:seed=10,10,exp3-seed-0010,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.33126425743103,12.869436293840408,68.34955140948296,0.06834955140948296,1.1640936136245728,8.340481668710709,1.4567822217941284,9.797263890504837,1.9080787897109985,0.46182796359062195,2.3699067533016205,38.082972168922424,2.076920121908188,14.858394861221313,14.838077127933502,90,160,32,320251,False,False,21364348.011432428,21364348.01259652,21364348.020937003,21364348.022393785,21364348.024301864,21364348.024763692,21364348.062846664,21364348.07081324,21364348.07289806,21364348.07978198
agents=60:seed=11,11,exp3-seed-0011,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.591255992650986,13.11907172203064,70.39470225572586,0.07039470225572586,1.1691674590110779,8.395399898290634,1.4695599675178528,9.864959865808487,2.084944397211075,0.47218427062034607,2.557128667831421,39.50104117393494,2.0966045558452606,15.205800533294678,15.18566906452179,90,165,32,331308,False,False,21364348.08386547,21364348.08503464,21364348.09343004,21364348.0948996,21364348.096984543,21364348.097456727,21364348.13695777,21364348.14510312,21364348.147207588,21364348.154260173
agents=60:seed=12,12,exp3-seed-0012,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.276223093271255,12.815076857805252,67.4564577639103,0.0674564577639103,1.1581741273403168,8.350200951099396,1.4498308300971985,9.800031781196594,1.856870949268341,0.4611462354660034,2.3180171847343445,37.40880638360977,2.0462460815906525,14.725182205438614,14.705140143632889,90,157,32,313926,False,False,21364348.15835288,21364348.159511056,21364348.167861257,21364348.169311088,21364348.17116796,21364348.171629105,21364348.20903791,21364348.216921315,21364348.218975257,21364348.22580934
agents=60:seed=13,13,exp3-seed-0013,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.627611100673676,13.15196231007576,71.61176204681396,0.07161176204681396,1.1595822870731354,8.363652974367142,1.4850087463855743,9.848661720752716,2.1437183022499084,0.47564879059791565,2.619367092847824,40.50235077738762,2.100713551044464,15.381086617708206,15.360131859779358,90,169,32,339823,False,False,21364348.2298583,21364348.231017884,21364348.239381537,21364348.240866546,21364348.243010264,21364348.243485913,21364348.283988263,21364348.292233706,21364348.294342577,21364348.301470064
agents=60:seed=14,14,exp3-seed-0014,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.43928650021553,12.972809374332428,69.70885396003723,0.06970885396003723,1.1619217693805695,8.361481130123138,1.492924988269806,9.854406118392944,1.9564814865589142,0.4664771258831024,2.4229586124420166,39.13961350917816,2.0909346640110016,15.039019286632538,15.018660575151443,90,164,32,328949,False,False,21364348.305606384,21364348.306768306,21364348.315129787,21364348.31662271,21364348.318579193,21364348.31904567,21364348.358185284,21364348.366221335,21364348.368320156,21364348.375315238
agents=60:seed=15,15,exp3-seed-0015,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.672452419996262,13.189397752285004,73.74012470245361,0.07374012470245361,1.1748932301998138,8.371911942958832,1.435898244380951,9.807810187339783,2.206694334745407,0.48305466771125793,2.689749002456665,42.15855523943901,2.159908413887024,15.749208629131317,15.728801488876343,90,175,32,353055,False,False,21364348.379437312,21364348.380612206,21364348.388984118,21364348.390420016,21364348.39262671,21364348.393109765,21364348.43526832,21364348.443695497,21364348.445863232,21364348.453177437
agents=60:seed=16,16,exp3-seed-0016,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.414263725280762,12.947112321853638,69.40846517682076,0.06940846517682076,1.1574551463127136,8.377302438020706,1.470915973186493,9.848218411207199,1.941438764333725,0.467151403427124,2.408590167760849,38.85640576481819,2.0802542567253113,15.05754142999649,15.037495642900467,90,163,32,326905,False,False,21364348.45730049,21364348.458457947,21364348.46683525,21364348.468306165,21364348.470247604,21364348.470714755,21364348.50957116,21364348.5176239,21364348.51971192,21364348.526708957
agents=60:seed=17,17,exp3-seed-0017,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.519767671823502,13.048537075519562,68.6866082251072,0.06868660822510719,1.1546798050403595,8.3855502307415,1.4853067696094513,9.870857000350952,2.02300027012825,0.4712305963039398,2.49423086643219,38.09655457735062,2.05172598361969,15.018559992313385,14.998283237218857,90,160,32,320251,False,False,21364348.530829176,21364348.531983856,21364348.540369406,21364348.541854713,21364348.543877713,21364348.544348944,21364348.5824455,21364348.59039708,21364348.592456743,21364348.599515785
agents=60:seed=18,18,exp3-seed-0018,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.395704329013824,12.92746514081955,69.74529474973679,0.06974529474973679,1.1637434363365173,8.386772125959396,1.4351792633533478,9.821951389312744,1.941770315170288,0.4682391881942749,2.410009503364563,39.16441276669502,2.067483961582184,15.117693692445755,15.097487717866898,90,164,32,328898,False,False,21364348.603613585,21364348.60477733,21364348.6131641,21364348.61459928,21364348.61654105,21364348.61700929,21364348.656173702,21364348.664265238,21364348.66634039,21364348.67335888
agents=60:seed=19,19,exp3-seed-0019,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.670779764652252,13.194672763347626,71.6651976108551,0.0716651976108551,1.1660568416118622,8.455201983451843,1.4449581503868103,9.900160133838654,2.12845578789711,0.47610700130462646,2.6045627892017365,40.53029045462608,2.116180956363678,15.347946435213089,15.32747969031334,90,169,32,339682,False,False,21364348.677447457,21364348.678613514,21364348.687068716,21364348.688513674,21364348.69064213,21364348.691118237,21364348.731648527,21364348.739830583,21364348.74195459,21364348.749112654
agents=60:seed=20,20,exp3-seed-0020,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.389237225055695,12.921839952468872,68.64485144615173,0.06864485144615173,1.1608600616455078,8.375640958547592,1.4732405543327332,9.848881512880325,1.912098377943039,0.4673972725868225,2.3794956505298615,38.20490092039108,2.0571425557136536,14.993570744991302,14.973249286413193,90,160,32,320566,False,False,21364348.75322604,21364348.7543869,21364348.762762543,21364348.764235783,21364348.76614788,21364348.76661528,21364348.80482018,21364348.812779106,21364348.814844087,21364348.821870893
agents=60:seed=21,21,exp3-seed-0021,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.609584420919418,13.13396543264389,70.6157274544239,0.0706157274544239,1.1659041047096252,8.420344442129135,1.4627724885940552,9.88311693072319,2.084944397211075,0.47561898827552795,2.560563385486603,39.69021886587143,2.1101534366607666,15.20577073097229,15.185419470071793,90,166,32,333355,False,False,21364348.825979907,21364348.82714581,21364348.835566156,21364348.837028928,21364348.839113872,21364348.83958949,21364348.87927971,21364348.887369186,21364348.88948731,21364348.896595635
agents=60:seed=22,22,exp3-seed-0022,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.47615197300911,12.997806072235107,72.33517244458199,0.07233517244458199,1.1636987328529358,8.376717567443848,1.4298409223556519,9.8065584897995,2.027548849582672,0.4783459007740021,2.505894750356674,41.22534394264221,2.1113865077495575,15.522290021181107,15.50208032131195,90,172,32,346299,False,False,21364348.900695644,21364348.901859343,21364348.91023606,21364348.9116659,21364348.91369345,21364348.914171796,21364348.95539714,21364348.963705704,21364348.965825047,21364348.973030817
agents=60:seed=23,23,exp3-seed-0023,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.504929840564728,13.039380311965942,74.09000769257545,0.07409000769257545,1.1609606444835663,8.431494235992432,1.4636069536209106,9.895101189613342,1.9833184778690338,0.4655495285987854,2.448868006467819,43.65759715437889,2.056412398815155,14.871068298816681,14.850437641143799,90,156,32,311653,False,False,21364348.977157336,21364348.978318296,21364348.98674979,21364348.988213398,21364348.990196716,21364348.990662266,21364349.034319863,21364349.04223468,21364349.04429905,21364349.051247343
agents=60:seed=24,24,exp3-seed-0024,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.400249183177948,12.933187186717987,69.71992179751396,0.06971992179751396,1.151949167251587,8.382882922887802,1.4602802693843842,9.843163192272186,1.9380748271942139,0.46706199645996094,2.405136823654175,39.200372993946075,2.084985375404358,15.03431424498558,15.01375064253807,90,164,32,329023,False,False,21364349.05540832,21364349.05656027,21364349.064943153,21364349.066403434,21364349.06834151,21364349.06880857,21364349.108008943,21364349.116050526,21364349.118143234,21364349.125128243
agents=60:seed=25,25,exp3-seed-0025,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.352327048778534,12.886371463537216,68.97860765457153,0.06897860765457153,1.1642463505268097,8.36188718676567,1.447979360818863,9.809866547584534,1.9122585654258728,0.46595558524131775,2.3782141506671906,38.64257410168648,2.0682886242866516,14.91541787981987,14.894820749759674,90,162,32,325007,False,False,21364349.129211232,21364349.13037548,21364349.138737366,21364349.140185345,21364349.142097604,21364349.14256356,21364349.181206133,21364349.18917338,21364349.191249497,21364349.19818984
agents=60:seed=26,26,exp3-seed-0026,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.544723391532898,13.073425740003586,70.93716040253639,0.07093716040253639,1.1647418141365051,8.34716111421585,1.464545726776123,9.811706840991974,2.096977084875107,0.47129765152931213,2.568274736404419,40.024299174547195,2.1020136773586273,15.266124159097672,15.246130526065826,90,168,32,337465,False,False,21364349.202308066,21364349.203472808,21364349.21181997,21364349.213284515,21364349.215381492,21364349.21585279,21364349.25587709,21364349.26404591,21364349.266155764,21364349.273245227
agents=60:seed=27,27,exp3-seed-0027,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.368390500545502,12.903202325105667,67.76155903935432,0.06776155903935432,1.160159707069397,8.395839482545853,1.4574229717254639,9.853262454271317,1.8897801637649536,0.4651881754398346,2.354968339204788,37.57188096642494,2.04622745513916,14.77506011724472,14.75459337234497,90,158,32,316177,False,False,21364349.277389985,21364349.278550144,21364349.286945984,21364349.288403407,21364349.290293187,21364349.290758375,21364349.328330256,21364349.33624489,21364349.33829886,21364349.345151544
agents=60:seed=28,28,exp3-seed-0028,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.476137071847916,13.004880398511887,69.27217543125153,0.06927217543125153,1.1672787368297577,8.453600108623505,1.4614388346672058,9.91503894329071,1.9225627183914185,0.47125667333602905,2.3938193917274475,38.71394321322441,2.0881593227386475,14.993935823440552,14.973249286413193,90,162,32,324468,False,False,21364349.349233385,21364349.350400664,21364349.358854264,21364349.360315703,21364349.362238266,21364349.362709522,21364349.401423465,21364349.409471348,21364349.411567695,21364349.41850556
agents=60:seed=29,29,exp3-seed-0029,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,60,90,4,0.5,1,True,,13.30912858247757,12.84315437078476,68.8202865421772,0.0688202865421772,1.1582225561141968,8.328311145305634,1.4427416026592255,9.771052747964859,1.9138790667057037,0.46597421169281006,2.379853278398514,38.369324058294296,2.075817435979843,15.066016465425491,15.045229345560074,90,161,32,322569,False,False,21364349.42259181,21364349.42375003,21364349.432078343,21364349.433521084,21364349.435434964,21364349.435900938,21364349.47427026,21364349.482157663,21364349.484241385,21364349.491412096
agents=80:seed=0,0,exp3-seed-0000,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.253183156251907,18.666882067918777,100.89178755879402,0.10089178755879402,1.4538094401359558,12.105066329240799,2.4330615997314453,14.538127928972244,2.6749446988105774,0.5863010883331299,3.2612457871437073,53.89845371246338,2.9561705887317657,24.78398010134697,24.75564181804657,120,226,32,453419,False,False,21364349.497807194,21364349.499261003,21364349.51136607,21364349.51379913,21364349.516474076,21364349.517060377,21364349.57095883,21364349.58455111,21364349.587522637,21364349.59869898
agents=80:seed=1,1,exp3-seed-0001,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.105594605207443,18.508516252040863,96.47365286946297,0.09647365286946297,1.465488225221634,12.03031837940216,2.4324990808963776,14.462817460298538,2.580210566520691,0.5970783531665802,3.177288919687271,51.46319791674614,2.7268752455711365,23.177985101938248,23.157089948654175,120,217,32,434595,False,False,21364349.60551672,21364349.60698221,21364349.619012527,21364349.621445026,21364349.624025237,21364349.624622315,21364349.676085513,21364349.688287914,21364349.691023,21364349.701990373
agents=80:seed=2,2,exp3-seed-0002,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.079845398664474,18.50476861000061,94.71101686358452,0.09471101686358452,1.4631226658821106,12.086611241102219,2.4149492383003235,14.501560479402542,2.5400854647159576,0.5750767886638641,3.1151622533798218,50.07282644510269,2.7118735015392303,22.846471518278122,22.82562106847763,120,212,32,423471,False,False,21364349.708471566,21364349.70993469,21364349.7220213,21364349.72443625,21364349.726976335,21364349.72755141,21364349.77762424,21364349.789663423,21364349.79238352,21364349.803182583
agents=80:seed=3,3,exp3-seed-0003,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.354313611984253,18.769297748804092,96.71390056610107,0.09671390056610107,1.4631152153015137,12.14749738574028,2.4433881044387817,14.590885490179062,2.715297043323517,0.5850158631801605,3.3003129065036774,51.217272877693176,2.7644187211990356,23.37789535522461,23.356840014457703,120,216,32,432282,False,False,21364349.809664138,21364349.811127253,21364349.82327475,21364349.82571814,21364349.828433435,21364349.82901845,21364349.880235724,21364349.89254304,21364349.89531571,21364349.90637804
agents=80:seed=4,4,exp3-seed-0004,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.080791622400284,18.499694764614105,96.62212058901787,0.09662212058901787,1.4604143798351288,11.997200548648834,2.4650059640407562,14.46220651268959,2.577073872089386,0.5810968577861786,3.1581707298755646,51.538173109292984,2.732638269662857,23.270517587661743,23.250047117471695,120,217,32,434371,False,False,21364349.91287083,21364349.914331246,21364349.926328447,21364349.928793453,21364349.931370527,21364349.931951623,21364349.983489797,21364349.995725747,21364349.998466223,21364350.009492952
agents=80:seed=5,5,exp3-seed-0005,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.187692552804947,18.602456897497177,98.22181612253189,0.09822181612253189,1.466955989599228,12.036528438329697,2.473849803209305,14.510378241539001,2.6251226663589478,0.5852356553077698,3.2103583216667175,52.403729408979416,2.783551812171936,23.846842348575592,23.826248943805695,120,221,32,442918,False,False,21364350.015982106,21364350.017449062,21364350.02948559,21364350.03195944,21364350.034584563,21364350.0351698,21364350.08757353,21364350.099933963,21364350.10272548,21364350.114203922
agents=80:seed=6,6,exp3-seed-0006,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.24790069460869,18.651563674211502,100.1601330935955,0.1001601330935955,1.4540329575538635,12.067016214132309,2.4389848113059998,14.506001025438309,2.69152969121933,0.5963370203971863,3.287866711616516,54.23128232359886,2.8265491127967834,23.85440096259117,23.833800107240677,120,228,32,457966,False,False,21364350.120689023,21364350.122143056,21364350.134210072,21364350.136649057,21364350.139340587,21364350.139936924,21364350.194168206,21364350.20674171,21364350.209576264,21364350.220849156
agents=80:seed=7,7,exp3-seed-0007,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.232533872127533,18.644262105226517,98.52441027760506,0.09852441027760506,1.47329643368721,12.10172101855278,2.418205142021179,14.51992616057396,2.6510395109653473,0.5882717669010162,3.2393112778663635,52.82622203230858,2.8007812798023224,23.664873093366623,23.64405244588852,120,223,32,446877,False,False,21364350.22735856,21364350.228831857,21364350.24093358,21364350.243351784,21364350.246002823,21364350.246591095,21364350.299417317,21364350.31184961,21364350.314658582,21364350.32588297
agents=80:seed=8,8,exp3-seed-0008,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,29.28101271390915,28.676725924015045,109.75446179509163,0.10975446179509163,1.4582537114620209,12.170825153589249,2.4404823780059814,14.61130753159523,12.607164680957794,0.604286789894104,13.211451470851898,53.7860207259655,2.7898140251636505,23.89761433005333,23.87664094567299,120,226,32,453754,False,False,21364350.332373288,21364350.33383154,21364350.346002366,21364350.34844285,21364350.361050013,21364350.3616543,21364350.41544032,21364350.427945174,21364350.430743087,21364350.44212775
agents=80:seed=9,9,exp3-seed-0009,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.250545650720596,18.661033362150192,99.43078085780144,0.09943078085780144,1.45827978849411,12.096423655748367,2.413775771856308,14.510199427604675,2.692554146051407,0.589512288570404,3.282066434621811,53.73076722025871,2.782423049211502,23.667044937610626,23.64582195878029,120,226,32,453412,False,False,21364350.448606074,21364350.450064354,21364350.462160777,21364350.464574553,21364350.467267107,21364350.46785662,21364350.521587387,21364350.534049544,21364350.53684004,21364350.548036855
agents=80:seed=10,10,exp3-seed-0010,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.295379519462585,18.706589937210083,98.83571416139603,0.09883571416139603,1.4576762914657593,12.164589017629623,2.381555736064911,14.546144753694534,2.7027688920497894,0.5887895822525024,3.291558474302292,53.217433393001556,2.757139503955841,23.565761744976044,23.54564517736435,120,224,32,449247,False,False,21364350.55451747,21364350.555975147,21364350.568139736,21364350.57052129,21364350.57322406,21364350.57381285,21364350.627030283,21364350.63941624,21364350.642181315,21364350.653353184
agents=80:seed=11,11,exp3-seed-0011,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.36531811952591,18.773626536130905,99.3703119456768,0.0993703119456768,1.4703497290611267,12.200508266687393,2.411741763353348,14.612250030040741,2.6910267770290375,0.5916915833950043,3.2827183604240417,53.5065159201622,2.781875431537628,23.716602474451065,23.69605004787445,120,225,32,451290,False,False,21364350.65980235,21364350.6612727,21364350.67347321,21364350.67588495,21364350.678575978,21364350.67916767,21364350.732674185,21364350.74518685,21364350.747976653,21364350.759172663
agents=80:seed=12,12,exp3-seed-0012,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.27485689520836,18.687840551137924,98.78553822636604,0.09878553822636604,1.4518685638904572,12.188393622636795,2.38635390996933,14.574747532606125,2.661224454641342,0.5870163440704346,3.2482407987117767,53.156778216362,2.786688506603241,23.567214608192444,23.546770215034485,120,224,32,449105,False,False,21364350.765667465,21364350.767119333,21364350.779307727,21364350.78169408,21364350.784355305,21364350.78494232,21364350.8380991,21364350.850464687,21364350.85325917,21364350.864453003
agents=80:seed=13,13,exp3-seed-0013,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,80,120,4,0.5,1,True,,19.208818674087524,18.62829178571701,94.6435034275055,0.0946435034275055,1.4654844999313354,12.073706835508347,2.3987963795661926,14.47250321507454,2.690304070711136,0.5805268883705139,3.27083095908165,49.73581060767174,2.727571874856949,22.971302270889282,22.950366139411926,120,211,32,421324,False,False,21364350.870901804,21364350.87236729,21364350.884440996,21364350.886839792,21364350.889530096,21364350.890110623,21364350.939846434,21364350.951934997,21364350.954670805,21364350.965545308
