scenario,seed,comparison_method,scenario_fingerprint,proposed_minus_method_total_decision_latency_ms,proposed_minus_method_coordination_latency_ms,proposed_minus_method_qos_satisfied,proposed_minus_method_infeasible,proposed_minus_method_changed_rules,proposed_minus_method_control_bytes
network_physical:pressure=0.2,11,independent,868426de1a8054a36f07a099287c17aea395f68f19a4e49a2d35144b34225f7c,4.900921136140823,4.8821717500686646,0,0,0,0
network_physical:pressure=0.2,11,adjacent,868426de1a8054a36f07a099287c17aea395f68f19a4e49a2d35144b34225f7c,4.7147683799266815,4.693880677223206,0,0,0,0
network_physical:pressure=0.2,11,no_verification,868426de1a8054a36f07a099287c17aea395f68f19a4e49a2d35144b34225f7c,4.383079707622528,4.3599531054496765,0,0,0,0
network_physical:pressure=0.2,12,independent,e90faed18c2b1600fcdb8694749a274a9cd0bd150e2afe1d17bbb8e4717a26e7,4.842463880777359,4.894588142633438,0,0,0,0
network_physical:pressure=0.2,12,adjacent,e90faed18c2b1600fcdb8694749a274a9cd0bd150e2afe1d17bbb8e4717a26e7,4.6529993414878845,4.71123680472374,0,0,0,0
network_physical:pressure=0.2,12,no_verification,e90faed18c2b1600fcdb8694749a274a9cd0bd150e2afe1d17bbb8e4717a26e7,4.314791411161423,4.373420029878616,0,0,0,0
network_physical:pressure=0.2,13,independent,d74187470acc2ce486bba5e98b77d3081020bb179a9353a4499eeeb063994321,4.740133881568909,4.865024238824844,0,0,0,0
network_physical:pressure=0.2,13,adjacent,d74187470acc2ce486bba5e98b77d3081020bb179a9353a4499eeeb063994321,4.657775163650513,4.679437726736069,0,0,0,0
network_physical:pressure=0.2,13,no_verification,d74187470acc2ce486bba5e98b77d3081020bb179a9353a4499eeeb063994321,4.2343586683273315,4.338599741458893,0,0,0,0
network_physical:pressure=0.2,14,independent,91a85ac10d2346c7b2a3569565d3fc10d7165208dbe4db8e4ef70ea6c2fb35a8,5.011949688196182,4.864145070314407,0,0,0,0
network_physical:pressure=0.2,14,adjacent,91a85ac10d2346c7b2a3569565d3fc10d7165208dbe4db8e4ef70ea6c2fb35a8,4.828359931707382,4.681061953306198,0,0,0,0
network_physical:pressure=0.2,14,no_verification,91a85ac10d2346c7b2a3569565d3fc10d7165208dbe4db8e4ef70ea6c2fb35a8,4.520971328020096,4.343561828136444,0,0,0,0
network_physical:pressure=0.2,15,independent,a6ee17a7d0acd69d8a3ececbc0b88e55e9d55c4a947b623334bf2eccbc634e2a,4.8249103128910065,4.89039346575737,0,0,0,0
network_physical:pressure=0.2,15,adjacent,a6ee17a7d0acd69d8a3ececbc0b88e55e9d55c4a947b623334bf2eccbc634e2a,4.64199110865593,4.709344357252121,0,0,0,0
network_physical:pressure=0.2,15,no_verification,a6ee17a7d0acd69d8a3ececbc0b88e55e9d55c4a947b623334bf2eccbc634e2a,4.134044051170349,4.371806979179382,0,0,0,0
network_physical:pressure=0.2,16,independent,044b2c7830e9621c1582bb866549dd8b9a1d67af564487ca0626455ac5e2b17f,4.844650626182556,4.870757460594177,0,0,0,0
network_physical:pressure=0.2,16,adjacent,044b2c7830e9621c1582bb866549dd8b9a1d67af564487ca0626455ac5e2b17f,4.664447158575058,4.687272012233734,0,0,0,0
network_physical:pressure=0.2,16,no_verification,044b2c7830e9621c1582bb866549dd8b9a1d67af564487ca0626455ac5e2b17f,4.284106194972992,4.35112789273262,0,0,0,0
network_physical:pressure=0.2,17,independent,f7ddc891623102eb8c34659cacae92830d459abc695aa5cef073262b6d85b5cf,5.073979496955872,4.8838891088962555,0,0,0,0
network_physical:pressure=0.2,17,adjacent,f7ddc891623102eb8c34659cacae92830d459abc695aa5cef073262b6d85b5cf,4.870016127824783,4.702188074588776,0,0,0,0
network_physical:pressure=0.2,17,no_verification,f7ddc891623102eb8c34659cacae92830d459abc695aa5cef073262b6d85b5cf,4.460569471120834,4.367344081401825,0,0,0,0
network_physical:pressure=0.2,18,independent,a17a1dd51b9a7222e8f33bcb1b8567e6a6f41253021238c58d6443fb2cbf43fc,4.832964390516281,4.861060529947281,0,0,0,0
network_physical:pressure=0.2,18,adjacent,a17a1dd51b9a7222e8f33bcb1b8567e6a6f41253021238c58d6443fb2cbf43fc,4.696384072303772,4.680316895246506,0,0,0,0
network_physical:pressure=0.2,18,no_verification,a17a1dd51b9a7222e8f33bcb1b8567e6a6f41253021238c58d6443fb2cbf43fc,4.156365990638733,4.331618547439575,0,0,0,0
network_physical:pressure=0.2,19,independent,04953829d16e49372ba6260b51220b83a050f45a8fef1e87a7cc116d2f579b97,1.09926238656044,4.840344190597534,1,-1,0,-1032
network_physical:pressure=0.2,19,adjacent,04953829d16e49372ba6260b51220b83a050f45a8fef1e87a7cc116d2f579b97,4.127245396375656,4.176802933216095,0,0,0,0
network_physical:pressure=0.2,19,no_verification,04953829d16e49372ba6260b51220b83a050f45a8fef1e87a7cc116d2f579b97,0.5961619317531586,4.322361201047897,1,-1,0,-1032
network_physical:pressure=0.2,20,independent,e09de21f7dc585121e8bfd9bd9c840275bc2b269b6603af19e5885be0136b31f,1.450270414352417,4.859663546085358,1,-1,0,-1032
network_physical:pressure=0.2,20,adjacent,e09de21f7dc585121e8bfd9bd9c840275bc2b269b6603af19e5885be0136b31f,4.357777535915375,4.2026713490486145,0,0,0,0
network_physical:pressure=0.2,20,no_verification,e09de21f7dc585121e8bfd9bd9c840275bc2b269b6603af19e5885be0136b31f,1.0092593729496002,4.3404363095760345,1,-1,0,-1032
network_physical:pressure=0.2,21,independent,908d005f43d4b2dc2ef137bb4b07a3842d8ee64dcba82aacb904cdc8db99defa,1.046832650899887,4.873018711805344,1,-1,0,-1032
network_physical:pressure=0.2,21,adjacent,908d005f43d4b2dc2ef137bb4b07a3842d8ee64dcba82aacb904cdc8db99defa,4.144929349422455,4.210904240608215,0,0,0,0
network_physical:pressure=0.2,21,no_verification,908d005f43d4b2dc2ef137bb4b07a3842d8ee64dcba82aacb904cdc8db99defa,0.34085288643836975,4.351835697889328,1,-1,0,-1032
network_physical:pressure=0.2,22,independent,f54908bad61a39352d56ed0d771f5859c0079d66c8e869b59072f242b626c335,4.753667861223221,4.8217810690402985,0,0,0,0
network_physical:pressure=0.2,22,adjacent,f54908bad61a39352d56ed0d771f5859c0079d66c8e869b59072f242b626c335,4.559915512800217,4.6415776014328,0,0,0,0
network_physical:pressure=0.2,22,no_verification,f54908bad61a39352d56ed0d771f5859c0079d66c8e869b59072f242b626c335,4.194334149360657,4.307877272367477,0,0,0,0
network_physical:pressure=0.2,23,independent,dfa320db4d7fffc89ce3296dc5417cb2a5650374ad749542de029eb21a94b146,1.4155581593513489,4.875343292951584,1,-1,0,-1032
network_physical:pressure=0.2,23,adjacent,dfa320db4d7fffc89ce3296dc5417cb2a5650374ad749542de029eb21a94b146,4.3853335082530975,4.215467721223831,0,0,0,0
network_physical:pressure=0.2,23,no_verification,dfa320db4d7fffc89ce3296dc5417cb2a5650374ad749542de029eb21a94b146,0.8868351578712463,4.35575470328331,1,-1,0,-1032
network_physical:pressure=0.2,24,independent,465dcd8f58c1530e3752897e27948714cf5039a80c572e0719348cf8a731f6f0,1.4161095023155212,4.868078976869583,1,-1,0,-1040
network_physical:pressure=0.2,24,adjacent,465dcd8f58c1530e3752897e27948714cf5039a80c572e0719348cf8a731f6f0,4.08293679356575,4.210259765386581,0,0,0,0
network_physical:pressure=0.2,24,no_verification,465dcd8f58c1530e3752897e27948714cf5039a80c572e0719348cf8a731f6f0,0.7669143378734589,4.344921559095383,1,-1,0,-1040
network_physical:pressure=0.2,25,independent,0201ca4811ba5d541bdfb547838d6e353cce9d59a143201a85a1ad0e4ef36f67,4.9017034471035,4.911307245492935,0,0,0,0
network_physical:pressure=0.2,25,adjacent,0201ca4811ba5d541bdfb547838d6e353cce9d59a143201a85a1ad0e4ef36f67,4.720184952020645,4.728410392999649,0,0,0,0
network_physical:pressure=0.2,25,no_verification,0201ca4811ba5d541bdfb547838d6e353cce9d59a143201a85a1ad0e4ef36f67,4.364237189292908,4.390299320220947,0,0,0,0
network_physical:pressure=0.2,26,independent,a0f9fd8b8d3db441e1a7c851054e726910667a3e59fc2eec292b1b864050b06a,1.5670806169509888,4.882901906967163,1,-1,0,-1022
network_physical:pressure=0.2,26,adjacent,a0f9fd8b8d3db441e1a7c851054e726910667a3e59fc2eec292b1b864050b06a,4.399273544549942,4.237696528434753,0,0,0,0
network_physical:pressure=0.2,26,no_verification,a0f9fd8b8d3db441e1a7c851054e726910667a3e59fc2eec292b1b864050b06a,0.9809881448745728,4.363786429166794,1,-1,0,-1022
network_physical:pressure=0.2,27,independent,48d5ba2089d83d2011372eaab4750daefff9238107c9ecf2368178968eafdb94,1.448214054107666,4.889767616987228,1,-1,0,-1040
network_physical:pressure=0.2,27,adjacent,48d5ba2089d83d2011372eaab4750daefff9238107c9ecf2368178968eafdb94,4.151791334152222,4.232399165630341,0,0,0,0
network_physical:pressure=0.2,27,no_verification,48d5ba2089d83d2011372eaab4750daefff9238107c9ecf2368178968eafdb94,0.7154308259487152,4.365559667348862,1,-1,0,-1040
network_physical:pressure=0.2,28,independent,8ab198e849eb0b64a576cb6f3eea9197bd12d852c2246f394524dd4d5278a2e1,1.2465976178646088,4.885487258434296,1,-1,0,-1032
network_physical:pressure=0.2,28,adjacent,8ab198e849eb0b64a576cb6f3eea9197bd12d852c2246f394524dd4d5278a2e1,4.184812307357788,4.233896732330322,0,0,0,0
network_physical:pressure=0.2,28,no_verification,8ab198e849eb0b64a576cb6f3eea9197bd12d852c2246f394524dd4d5278a2e1,0.6536431610584259,4.366330802440643,1,-1,0,-1032
network_physical:pressure=0.2,29,independent,c36923101e73e62dfafd2646f000e9cb1089f5a3a08d8c198545838b42e1517c,4.983231425285339,4.837974905967712,0,0,0,0
network_physical:pressure=0.2,29,adjacent,c36923101e73e62dfafd2646f000e9cb1089f5a3a08d8c198545838b42e1517c,4.871189594268799,4.657953977584839,0,0,0,0
network_physical:pressure=0.2,29,no_verification,c36923101e73e62dfafd2646f000e9cb1089f5a3a08d8c198545838b42e1517c,4.481561481952667,4.3209269642829895,0,0,0,0
network_physical:pressure=0.3,0,independent,fb9dd1341470ffd7323a9a23360d229f053f3ff6579263e47511f1bdd935085d,1.3205334544181824,4.882272332906723,1,-1,0,-1032
network_physical:pressure=0.3,0,adjacent,fb9dd1341470ffd7323a9a23360d229f053f3ff6579263e47511f1bdd935085d,4.069257527589798,4.214394837617874,0,0,0,0
network_physical:pressure=0.3,0,no_verification,fb9dd1341470ffd7323a9a23360d229f053f3ff6579263e47511f1bdd935085d,0.5593635141849518,4.361703991889954,1,-1,0,-1032
network_physical:pressure=0.3,1,independent,da53848902fa9e8343389882d152a172fff05815662f0ac181c2ae1bb1fbede8,1.4361180365085602,4.8141516745090485,1,-1,0,-1022
network_physical:pressure=0.3,1,adjacent,da53848902fa9e8343389882d152a172fff05815662f0ac181c2ae1bb1fbede8,3.9310194551944733,4.1569918394088745,0,0,0,0
network_physical:pressure=0.3,1,no_verification,da53848902fa9e8343389882d152a172fff05815662f0ac181c2ae1bb1fbede8,0.8778609335422516,4.3037049472332,1,-1,0,-1022
network_physical:pressure=0.3,2,independent,4c1dd24a179be3aab689c4e65acb71083f7c4ace5591b86d52d2f013b518fa89,1.201298087835312,4.833586513996124,1,-1,0,-1040
network_physical:pressure=0.3,2,adjacent,4c1dd24a179be3aab689c4e65acb71083f7c4ace5591b86d52d2f013b518fa89,4.124719649553299,4.171103239059448,0,0,0,0
network_physical:pressure=0.3,2,no_verification,4c1dd24a179be3aab689c4e65acb71083f7c4ace5591b86d52d2f013b518fa89,0.7224828004837036,4.315957427024841,1,-1,0,-1040
network_physical:pressure=0.3,3,independent,04d1568547300e377ada881526d1b414d2924bfa3c7871a6a6d5be292374f919,1.2818537652492523,4.810668528079987,1,-1,0,-1024
network_physical:pressure=0.3,3,adjacent,04d1568547300e377ada881526d1b414d2924bfa3c7871a6a6d5be292374f919,4.086136817932129,4.150521010160446,0,0,0,0
network_physical:pressure=0.3,3,no_verification,04d1568547300e377ada881526d1b414d2924bfa3c7871a6a6d5be292374f919,0.8452571928501129,4.294268786907196,1,-1,0,-1024
network_physical:pressure=0.3,4,independent,f01587e659bdb28fce7023c22f643daca2299d8283ee66dc11396c1bc9ee477c,1.3932287693023682,4.868365824222565,1,-1,0,-1032
network_physical:pressure=0.3,4,adjacent,f01587e659bdb28fce7023c22f643daca2299d8283ee66dc11396c1bc9ee477c,4.191853106021881,4.218347370624542,0,0,0,0
network_physical:pressure=0.3,4,no_verification,f01587e659bdb28fce7023c22f643daca2299d8283ee66dc11396c1bc9ee477c,0.8680820465087891,4.348132759332657,1,-1,0,-1032
network_physical:pressure=0.3,5,independent,f44e1b84410ab29de6ab8ce7ad641efbe866b590cf40ab500dce91c14afa53f8,1.2127012014389038,4.813503473997116,1,-1,0,-1040
network_physical:pressure=0.3,5,adjacent,f44e1b84410ab29de6ab8ce7ad641efbe866b590cf40ab500dce91c14afa53f8,4.128552973270416,4.158418625593185,0,0,0,0
network_physical:pressure=0.3,5,no_verification,f44e1b84410ab29de6ab8ce7ad641efbe866b590cf40ab500dce91c14afa53f8,0.7120221853256226,4.294846206903458,1,-1,0,-1040
network_physical:pressure=0.3,6,independent,89328324a434863f4705306272e92bb16854e32b40c2e9088ee7f2a7baa6bf59,1.383211463689804,4.867978394031525,1,-1,0,-1040
network_physical:pressure=0.3,6,adjacent,89328324a434863f4705306272e92bb16854e32b40c2e9088ee7f2a7baa6bf59,4.326298832893372,4.221711307764053,0,0,0,0
network_physical:pressure=0.3,6,no_verification,89328324a434863f4705306272e92bb16854e32b40c2e9088ee7f2a7baa6bf59,0.8606724441051483,4.352699965238571,1,-1,0,-1040
network_physical:pressure=0.3,7,independent,6d8a8539f9a3c08fd846b69500823d6b3924f5db449b7925414edcbe6d48d35f,1.077219843864441,4.865176975727081,1,-1,0,-1032
network_physical:pressure=0.3,7,adjacent,6d8a8539f9a3c08fd846b69500823d6b3924f5db449b7925414edcbe6d48d35f,3.9973892271518707,4.185952246189117,0,0,0,0
network_physical:pressure=0.3,7,no_verification,6d8a8539f9a3c08fd846b69500823d6b3924f5db449b7925414edcbe6d48d35f,0.37802010774612427,4.341207444667816,1,-1,0,-1032
network_physical:pressure=0.3,8,independent,07ad342098be99de6a24533e27ce05b88ad16c82e80232753a039e6e52570e3e,1.1327452957630157,4.864208400249481,1,-1,0,-1032
network_physical:pressure=0.3,8,adjacent,07ad342098be99de6a24533e27ce05b88ad16c82e80232753a039e6e52570e3e,4.179064184427261,4.213716834783554,0,0,0,0
network_physical:pressure=0.3,8,no_verification,07ad342098be99de6a24533e27ce05b88ad16c82e80232753a039e6e52570e3e,0.5869455635547638,4.338070750236511,1,-1,0,-1032
network_physical:pressure=0.3,9,independent,06da3f7e36e411f456ec9290e01f4efebcf412b12db7c481cfa58e7cba323f32,1.2947432696819305,4.8407018184661865,1,-1,0,-1040
network_physical:pressure=0.3,9,adjacent,06da3f7e36e411f456ec9290e01f4efebcf412b12db7c481cfa58e7cba323f32,4.161689430475235,4.200365394353867,0,0,0,0
network_physical:pressure=0.3,9,no_verification,06da3f7e36e411f456ec9290e01f4efebcf412b12db7c481cfa58e7cba323f32,0.7641911506652832,4.3223947286605835,1,-1,0,-1040
network_physical:pressure=0.3,10,independent,c0105df19a6f4bf105c31e9c9378105bf25d52610274e0e1153423fba0793f0f,1.2520886957645416,4.813279956579208,1,-1,0,-1040
network_physical:pressure=0.3,10,adjacent,c0105df19a6f4bf105c31e9c9378105bf25d52610274e0e1153423fba0793f0f,4.109520465135574,4.1506364941596985,0,0,0,0
network_physical:pressure=0.3,10,no_verification,c0105df19a6f4bf105c31e9c9378105bf25d52610274e0e1153423fba0793f0f,0.8098147809505463,4.288733005523682,1,-1,0,-1040
network_physical:pressure=0.3,11,independent,0e5daf12fa44bd723d4e6b9c254af4290f4e20f0704158139bab02cf7ec8c459,1.3043954968452454,4.842575639486313,1,-1,0,-1040
network_physical:pressure=0.3,11,adjacent,0e5daf12fa44bd723d4e6b9c254af4290f4e20f0704158139bab02cf7ec8c459,4.134088754653931,4.175804555416107,0,0,0,0
network_physical:pressure=0.3,11,no_verification,0e5daf12fa44bd723d4e6b9c254af4290f4e20f0704158139bab02cf7ec8c459,0.8375495672225952,4.323389381170273,1,-1,0,-1040
network_physical:pressure=0.3,12,independent,2453d686e55d506249ab2868d4527a6ad0fb6e1cd92e47e9ceccc619c42f706b,1.6515366733074188,4.814695566892624,1,-1,0,-1030
network_physical:pressure=0.3,12,adjacent,2453d686e55d506249ab2868d4527a6ad0fb6e1cd92e47e9ceccc619c42f706b,4.201654344797134,4.161100834608078,0,0,0,0
network_physical:pressure=0.3,12,no_verification,2453d686e55d506249ab2868d4527a6ad0fb6e1cd92e47e9ceccc619c42f706b,1.1843480169773102,4.2946189641952515,1,-1,0,-1030
network_physical:pressure=0.3,13,independent,411efac75adfaa9aaa5a33a77b6cfbddc61677d09c759f677e845972c25e3735,1.1595487594604492,4.859481006860733,1,-1,0,-1024
network_physical:pressure=0.3,13,adjacent,411efac75adfaa9aaa5a33a77b6cfbddc61677d09c759f677e845972c25e3735,4.150949418544769,4.2021870613098145,0,0,0,0
network_physical:pressure=0.3,13,no_verification,411efac75adfaa9aaa5a33a77b6cfbddc61677d09c759f677e845972c25e3735,0.7281973958015442,4.338599741458893,1,-1,0,-1024
network_physical:pressure=0.3,14,independent,f38561616d16001643aec1e282b38928b677f8ed72b93c56bd986eb2a9e9b5e2,1.266341656446457,4.812810570001602,1,-1,0,-1032
network_physical:pressure=0.3,14,adjacent,f38561616d16001643aec1e282b38928b677f8ed72b93c56bd986eb2a9e9b5e2,4.154987633228302,4.158306866884232,0,0,0,0
network_physical:pressure=0.3,14,no_verification,f38561616d16001643aec1e282b38928b677f8ed72b93c56bd986eb2a9e9b5e2,0.8060261607170105,4.29680198431015,1,-1,0,-1032
network_physical:pressure=0.3,15,independent,23824533cb3faf0a90839497e3abb1b84daf87e1b8d130269c8b3c3ba041712f,1.284584403038025,4.806015640497208,1,-1,0,-1040
network_physical:pressure=0.3,15,adjacent,23824533cb3faf0a90839497e3abb1b84daf87e1b8d130269c8b3c3ba041712f,4.127908498048782,4.162084311246872,0,0,0,0
network_physical:pressure=0.3,15,no_verification,23824533cb3faf0a90839497e3abb1b84daf87e1b8d130269c8b3c3ba041712f,0.6470084190368652,4.284713417291641,1,-1,0,-1040
network_physical:pressure=0.3,16,independent,704c4b5e902b65916320d9315e14f574650daf85e037d8987e82fdb4bdd84e1e,1.328345388174057,4.837315529584885,1,-1,0,-1024
network_physical:pressure=0.3,16,adjacent,704c4b5e902b65916320d9315e14f574650daf85e037d8987e82fdb4bdd84e1e,3.9122141897678375,4.16313111782074,0,0,0,0
network_physical:pressure=0.3,16,no_verification,704c4b5e902b65916320d9315e14f574650daf85e037d8987e82fdb4bdd84e1e,0.9550191462039948,4.321444779634476,1,-1,0,-1024
network_physical:pressure=0.3,17,independent,96c2be33d9e4162df695ee2c6154b77ef00fb15b69db11a8d7de5f355d376baa,1.3386979699134827,4.818890243768692,1,-1,0,-1032
network_physical:pressure=0.3,17,adjacent,96c2be33d9e4162df695ee2c6154b77ef00fb15b69db11a8d7de5f355d376baa,4.070758819580078,4.1635483503341675,0,0,0,0
network_physical:pressure=0.3,17,no_verification,96c2be33d9e4162df695ee2c6154b77ef00fb15b69db11a8d7de5f355d376baa,0.9657219052314758,4.29912656545639,1,-1,0,-1032
network_physical:pressure=0.3,18,independent,5b0f8556d39037206ddb36c3d6e6e88ef4267a7a4a484b78ef6fd2f319ae075c,1.5173554420471191,4.83076274394989,1,-1,0,-1040
network_physical:pressure=0.3,18,adjacent,5b0f8556d39037206ddb36c3d6e6e88ef4267a7a4a484b78ef6fd2f319ae075c,4.121139645576477,4.167336970567703,0,0,0,0
network_physical:pressure=0.3,18,no_verification,5b0f8556d39037206ddb36c3d6e6e88ef4267a7a4a484b78ef6fd2f319ae075c,1.060042530298233,4.305992275476456,1,-1,0,-1040
network_physical:pressure=0.3,19,independent,198c3fef4811672e67cb9a5f3958d9e5e9b3f7ace391f8455f769cf15f593ba0,1.1261068284511566,4.864796996116638,1,-1,0,-1032
network_physical:pressure=0.3,19,adjacent,198c3fef4811672e67cb9a5f3958d9e5e9b3f7ace391f8455f769cf15f593ba0,4.20457124710083,4.216648638248444,0,0,0,0
network_physical:pressure=0.3,19,no_verification,198c3fef4811672e67cb9a5f3958d9e5e9b3f7ace391f8455f769cf15f593ba0,0.720638781785965,4.3467991054058075,1,-1,0,-1032
network_physical:pressure=0.3,20,independent,ba60a7aabb29451e9acce24500059202aa298d525b2becc9e871d0db9f1668a8,1.224130392074585,4.831235855817795,1,-1,0,-1032
network_physical:pressure=0.3,20,adjacent,ba60a7aabb29451e9acce24500059202aa298d525b2becc9e871d0db9f1668a8,4.0827542543411255,4.17594239115715,0,0,0,0
network_physical:pressure=0.3,20,no_verification,ba60a7aabb29451e9acce24500059202aa298d525b2becc9e871d0db9f1668a8,0.6672143936157227,4.31283563375473,1,-1,0,-1032
network_physical:pressure=0.3,21,independent,6c935e48fb3f02c1770c300609ecde46851905b754b6f3804e5e4876ee1b766b,1.2515373528003693,4.894420504570007,1,-1,0,-1032
network_physical:pressure=0.3,21,adjacent,6c935e48fb3f02c1770c300609ecde46851905b754b6f3804e5e4876ee1b766b,4.347249865531921,4.232160747051239,0,0,0,0
network_physical:pressure=0.3,21,no_verification,6c935e48fb3f02c1770c300609ecde46851905b754b6f3804e5e4876ee1b766b,0.6748698651790619,4.3790303170681,1,-1,0,-1032
network_physical:pressure=0.3,22,independent,5aa8c44a4456e570a9dac42d9c8ed4244b5e959b8bf4e869a54be405fc4ffdf7,1.2382008135318756,4.798509180545807,1,-1,0,-1040
network_physical:pressure=0.3,22,adjacent,5aa8c44a4456e570a9dac42d9c8ed4244b5e959b8bf4e869a54be405fc4ffdf7,4.089534282684326,4.14707139134407,0,0,0,0
network_physical:pressure=0.3,22,no_verification,5aa8c44a4456e570a9dac42d9c8ed4244b5e959b8bf4e869a54be405fc4ffdf7,0.4922226071357727,4.281081259250641,1,-1,0,-1040
network_physical:pressure=0.3,23,independent,f049474adee367e0824679ce1f16d7f66e3277af03c729750e885abba6bc802d,1.156821846961975,4.8035383224487305,1,-1,0,-1032
network_physical:pressure=0.3,23,adjacent,f049474adee367e0824679ce1f16d7f66e3277af03c729750e885abba6bc802d,3.887385129928589,4.152156412601471,0,0,0,0
network_physical:pressure=0.3,23,no_verification,f049474adee367e0824679ce1f16d7f66e3277af03c729750e885abba6bc802d,0.6707534193992615,4.280708730220795,1,-1,0,-1032
network_physical:pressure=0.3,24,independent,81205a91ed2c5bbbf9c6ba3af3c9b85c425218bf45b024491858c63d21294ec6,1.186620444059372,4.798341542482376,1,-1,0,-1040
network_physical:pressure=0.3,24,adjacent,81205a91ed2c5bbbf9c6ba3af3c9b85c425218bf45b024491858c63d21294ec6,4.142124205827713,4.147380590438843,0,0,0,0
network_physical:pressure=0.3,24,no_verification,81205a91ed2c5bbbf9c6ba3af3c9b85c425218bf45b024491858c63d21294ec6,0.889066606760025,4.266601055860519,1,-1,0,-1040
network_physical:pressure=0.3,25,independent,19ba63c3f22bce8aae8c77ec06c28a7529baeff75e8597856f6e2ef2798c67c3,1.7126798629760742,4.818495362997055,1,-1,0,-1038
network_physical:pressure=0.3,25,adjacent,19ba63c3f22bce8aae8c77ec06c28a7529baeff75e8597856f6e2ef2798c67c3,4.320088773965836,4.168804734945297,0,0,0,0
network_physical:pressure=0.3,25,no_verification,19ba63c3f22bce8aae8c77ec06c28a7529baeff75e8597856f6e2ef2798c67c3,1.0721385478973389,4.295807331800461,1,-1,0,-1038
network_physical:pressure=0.3,26,independent,ecd77544e5a7317a36b9f2b3c8b0bed9bbb228fd2047c0766d907cef1ffeb256,1.2398026883602142,4.847448319196701,1,-1,0,-1022
network_physical:pressure=0.3,26,adjacent,ecd77544e5a7317a36b9f2b3c8b0bed9bbb228fd2047c0766d907cef1ffeb256,4.099305719137192,4.1975416243076324,0,0,0,0
network_physical:pressure=0.3,26,no_verification,ecd77544e5a7317a36b9f2b3c8b0bed9bbb228fd2047c0766d907cef1ffeb256,0.4892125725746155,4.334941506385803,1,-1,0,-1022
network_physical:pressure=0.3,27,independent,3579f2a760b9757c5a33e6873fb36678fbf8c237c6b9093e9313c5bdaf77647b,1.409243792295456,4.840295761823654,1,-1,0,-1040
network_physical:pressure=0.3,27,adjacent,3579f2a760b9757c5a33e6873fb36678fbf8c237c6b9093e9313c5bdaf77647b,3.98099422454834,4.190143197774887,0,0,0,0
network_physical:pressure=0.3,27,no_verification,3579f2a760b9757c5a33e6873fb36678fbf8c237c6b9093e9313c5bdaf77647b,0.8663199841976166,4.323150962591171,1,-1,0,-1040
network_physical:pressure=0.3,28,independent,3e0dfa6eb2fa83958300e6becae0171618cbda1e8a385d3c41e8a2304c01ad54,1.0437555611133575,4.8924461007118225,1,-1,0,-1032
network_physical:pressure=0.3,28,adjacent,3e0dfa6eb2fa83958300e6becae0171618cbda1e8a385d3c41e8a2304c01ad54,4.18989360332489,4.241496324539185,0,0,0,0
network_physical:pressure=0.3,28,no_verification,3e0dfa6eb2fa83958300e6becae0171618cbda1e8a385d3c41e8a2304c01ad54,0.7640346884727478,4.370514303445816,1,-1,0,-1032
network_physical:pressure=0.3,29,independent,b56d185b176039339c7ef4c630709bed03323b40d4ede231605809d9be825ac7,1.2968219816684723,4.821371287107468,1,-1,0,-1040
network_physical:pressure=0.3,29,adjacent,b56d185b176039339c7ef4c630709bed03323b40d4ede231605809d9be825ac7,4.13614884018898,4.160117357969284,0,0,0,0
network_physical:pressure=0.3,29,no_verification,b56d185b176039339c7ef4c630709bed03323b40d4ede231605809d9be825ac7,0.7511451840400696,4.284411668777466,1,-1,0,-1040
network_physical:pressure=0.4,0,independent,90c5ddf03d20db6eef3afe77cf4a67bdd3481092a12e3ced5e77a70fbfcb97fa,1.11369788646698,4.815738648176193,1,-1,0,-1032
network_physical:pressure=0.4,0,adjacent,90c5ddf03d20db6eef3afe77cf4a67bdd3481092a12e3ced5e77a70fbfcb97fa,4.0626488626003265,4.1650161147117615,0,0,0,0
network_physical:pressure=0.4,0,no_verification,90c5ddf03d20db6eef3afe77cf4a67bdd3481092a12e3ced5e77a70fbfcb97fa,-152.8683751821518,4.2954012751579285,1,-1,0,-1032
network_physical:pressure=0.4,1,independent,017c79956337182238f0c0f568ae3748d51cfc4a2a8d47d34875487528254f33,1.761849969625473,5.096759647130966,1,-1,0,-1022
network_physical:pressure=0.4,1,adjacent,017c79956337182238f0c0f568ae3748d51cfc4a2a8d47d34875487528254f33,4.462637007236481,4.405509680509567,0,0,0,0
network_physical:pressure=0.4,1,no_verification,017c79956337182238f0c0f568ae3748d51cfc4a2a8d47d34875487528254f33,1.3204850256443024,4.579555243253708,1,-1,0,-1022
network_physical:pressure=0.4,2,independent,f118ced23130b20f6173ee954268c0f7a129c883c7e9e0db73d3bf99ee1750b3,1.1006146669387817,4.899740219116211,1,-1,0,-1040
network_physical:pressure=0.4,2,adjacent,f118ced23130b20f6173ee954268c0f7a129c883c7e9e0db73d3bf99ee1750b3,4.2547807097435,4.239395260810852,0,0,0,0
network_physical:pressure=0.4,2,no_verification,f118ced23130b20f6173ee954268c0f7a129c883c7e9e0db73d3bf99ee1750b3,0.7429085671901703,4.373364150524139,1,-1,0,-1040
network_physical:pressure=0.4,3,independent,021acbaafd01a3499042b2fe8efecf16dcd921f197b688e2b0f882247f04e8fb,1.429382711648941,4.936885088682175,1,-1,0,-1024
