scenario,scenario_family,conflict_pressure,method,runs,successful_runs,failed_runs,success_rate,rollback_rate,rollback_success_rate,qos_satisfaction_rate,infeasible_configuration_rate,post_execution_verification_success_rate,conflict_detection_rate,false_alarm_rate,conflict_resolution_rate,ground_truth_conflict_rate,success_rate_ci95,rollback_rate_ci95,qos_satisfaction_rate_ci95,infeasible_configuration_rate_ci95,conflict_detection_rate_ci95,false_alarm_rate_ci95,conflict_resolution_rate_ci95,coordination_latency_ms_count,coordination_latency_ms_mean,coordination_latency_ms_median,coordination_latency_ms_std,coordination_latency_ms_ci95,coordination_latency_ms_p95,feasibility_latency_ms_count,feasibility_latency_ms_mean,feasibility_latency_ms_median,feasibility_latency_ms_std,feasibility_latency_ms_ci95,feasibility_latency_ms_p95,transaction_latency_ms_count,transaction_latency_ms_mean,transaction_latency_ms_median,transaction_latency_ms_std,transaction_latency_ms_ci95,transaction_latency_ms_p95,total_decision_latency_ms_count,total_decision_latency_ms_mean,total_decision_latency_ms_median,total_decision_latency_ms_std,total_decision_latency_ms_ci95,total_decision_latency_ms_p95,qos_satisfaction_rate_count,qos_satisfaction_rate_mean,qos_satisfaction_rate_median,qos_satisfaction_rate_std,qos_satisfaction_rate_p95,candidate_combinations_count,candidate_combinations_mean,candidate_combinations_median,candidate_combinations_std,candidate_combinations_ci95,candidate_combinations_p95,rejected_combinations_count,rejected_combinations_mean,rejected_combinations_median,rejected_combinations_std,rejected_combinations_ci95,rejected_combinations_p95,rejected_proposals_count,rejected_proposals_mean,rejected_proposals_median,rejected_proposals_std,rejected_proposals_ci95,rejected_proposals_p95,changed_actions_count,changed_actions_mean,changed_actions_median,changed_actions_std,changed_actions_ci95,changed_actions_p95,changed_rules_count,changed_rules_mean,changed_rules_median,changed_rules_std,changed_rules_ci95,changed_rules_p95,affected_gateways_count,affected_gateways_mean,affected_gateways_median,affected_gateways_std,affected_gateways_ci95,affected_gateways_p95,control_messages_count,control_messages_mean,control_messages_median,control_messages_std,control_messages_ci95,control_messages_p95,control_bytes_count,control_bytes_mean,control_bytes_median,control_bytes_std,control_bytes_ci95,control_bytes_p95,application_rate_mbps_count,application_rate_mbps_mean,application_rate_mbps_median,application_rate_mbps_std,application_rate_mbps_ci95,application_rate_mbps_p95,transport_rate_mbps_count,transport_rate_mbps_mean,transport_rate_mbps_median,transport_rate_mbps_std,transport_rate_mbps_ci95,transport_rate_mbps_p95,network_available_bandwidth_mbps_count,network_available_bandwidth_mbps_mean,network_available_bandwidth_mbps_median,network_available_bandwidth_mbps_std,network_available_bandwidth_mbps_ci95,network_available_bandwidth_mbps_p95,physical_available_capacity_mbps_count,physical_available_capacity_mbps_mean,physical_available_capacity_mbps_median,physical_available_capacity_mbps_std,physical_available_capacity_mbps_ci95,physical_available_capacity_mbps_p95,latency_ms_count,latency_ms_mean,latency_ms_median,latency_ms_std,latency_ms_ci95,latency_ms_p95,packet_loss_rate_count,packet_loss_rate_mean,packet_loss_rate_median,packet_loss_rate_std,packet_loss_rate_ci95,packet_loss_rate_p95,reliability_count,reliability_mean,reliability_median,reliability_std,reliability_ci95,reliability_p95
application_capacity:pressure=1.4,application_capacity,1.4,independent,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.03518673280874888,0.03497116267681122,0.0006169877832616814,0.00022078624271038708,0.03648977726697922,30,0.0,0.0,0.0,0.0,0.0,30,15.377330531676611,15.370247885584831,0.5840835495822645,0.20901161390827702,16.206981986761093,30,20.626805846889813,20.637189969420433,0.7038142004851549,0.2518566770801461,21.60844672471285,30,0.0,0.0,0.0,0.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45132.86666666667,44746.0,2071.9137868719067,741.4248266067871,47942.55,30,27.987084915089312,27.923686618546647,0.22564077209342473,0.0807445133020546,28.371034721899278,30,29.38643916084378,29.31987094947398,0.23692281069809598,0.08478173896715732,29.78958645799424,30,29.38643916084378,29.31987094947398,0.23692281069809598,0.08478173896715732,29.78958645799424,30,18.0,18.0,0.0,0.0,18.0,30,17.08695652173913,17.08695652173913,0.0,0.0,17.08695652173913,30,0.003995002000000025,0.003995002000000025,0.0,0.0,0.003995002000000025,30,0.9950069969999998,0.995006997,0.0,0.0,0.995006997
application_capacity:pressure=1.4,application_capacity,1.4,no_verification,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5569723745187124,0.5565155297517776,0.0048619188486815745,0.0017398153157725305,0.5661800503730774,30,0.0,0.0,0.0,0.0,0.0,30,15.404405444860458,15.422964468598366,0.5822768671613625,0.208365100907042,16.220389120280743,30,21.167682980497677,21.19208313524723,0.7020270569128553,0.25121715596608746,22.13670015335083,30,0.0,0.0,0.0,0.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,3.0,3.0,0.0,0.0,3.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45132.86666666667,44746.0,2071.9137868719067,741.4248266067871,47942.55,30,27.987084915089312,27.923686618546647,0.22564077209342473,0.0807445133020546,28.371034721899278,30,29.38643916084378,29.31987094947398,0.23692281069809598,0.08478173896715732,29.78958645799424,30,29.38643916084378,29.31987094947398,0.23692281069809598,0.08478173896715732,29.78958645799424,30,22.0,22.0,0.0,0.0,22.0,30,17.08695652173913,17.08695652173913,0.0,0.0,17.08695652173913,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
application_capacity:pressure=1.4,application_capacity,1.4,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.130968242883682,5.128484219312668,0.024724740250869296,0.008847634669719941,5.170348286628723,30,5.04746213555336,5.04598394036293,0.02417447962246053,0.008650726432711461,5.086894147098064,30,11.884059011936188,11.87344640493393,0.48230972923754434,0.17259232002630648,12.597372755408287,30,22.23659319182237,22.280091419816017,0.5868348110970234,0.20999614019718682,23.134676180779934,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,79.0,79.0,0.0,0.0,79.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44077.13333333333,43690.0,2071.671517919991,741.3381317757547,46886.55,30,27.987084915089312,27.923686618546647,0.22564077209342473,0.0807445133020546,28.371034721899278,30,27.987084915089312,27.923686618546647,0.22564077209342473,0.0807445133020546,28.371034721899278,30,29.38643916084378,29.31987094947398,0.23692281069809598,0.08478173896715732,29.78958645799424,30,36.0,36.0,0.0,0.0,36.0,30,17.0343087790111,17.0343087790111,0.0,0.0,17.0343087790111,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
compound,compound,,adjacent,30,1,29,0.03333333333333333,0.9666666666666667,1.0,0.03333333333333333,0.9666666666666667,0.03333333333333333,1.0,0.0,0.03333333333333333,1.0,0.06423521590967811,0.0642352159096781,0.013066666666666664,0.0642352159096781,0.0,0.0,0.06423521590967811,30,2.5883050014575324,2.586640417575836,0.019419836273189633,0.00694929916139024,2.6236943900585175,30,2.3916484167178473,2.389023080468178,0.018323333580526135,0.006556920712087431,2.4255502969026566,30,63.0423229187727,63.206879422068596,2.44369198806198,0.8744639472980451,66.49467702955008,30,93.08359374602635,93.15580315887928,3.0147647849883783,1.0788197231627599,97.22879342734814,30,0.8066666666666668,0.8,0.036514837167011066,0.8,30,15.0,15.0,0.0,0.0,15.0,30,13.566666666666666,14.0,0.5040069329937309,0.1803565646752453,14.0,30,40.0,40.0,0.0,0.0,40.0,30,20.0,20.0,0.0,0.0,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,167.73333333333332,168.0,1.4605934866804429,0.5226666666666666,168.0,30,221405.0,219509.0,10367.322964404835,3709.8988770499595,235490.55,30,28.02312219830747,27.995439687730187,0.24341494302115654,0.08710491868266113,28.389333148064956,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,36.0,36.0,0.0,0.0,36.0,30,22.304347826086957,22.304347826086957,0.0,0.0,22.304347826086957,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
compound,compound,,independent,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.1770302653312683,0.17621926963329315,0.002834678336525984,0.001014376615215181,0.18224846571683884,30,0.0,0.0,0.0,0.0,0.0,30,70.10047386089961,70.1955072581768,2.6360443991292075,0.9432963735923027,73.69611859321594,30,97.83707422514756,98.03938679397106,3.181768242898032,1.138581143067368,102.087084017694,30,0.4,0.4,0.0,0.4,30,20.0,20.0,0.0,0.0,20.0,30,0.0,0.0,0.0,0.0,0.0,30,40.0,40.0,0.0,0.0,40.0,30,20.0,20.0,0.0,0.0,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,184.0,184.0,0.0,0.0,184.0,30,223551.66666666666,221621.0,10357.875572134282,3706.518171143921,237602.55,30,28.02312219830747,27.995439687730187,0.24341494302115654,0.08710491868266113,28.389333148064956,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,18.0,18.0,0.0,0.0,18.0,30,22.304347826086957,22.304347826086957,0.0,0.0,22.304347826086957,30,0.003995002000000025,0.003995002000000025,0.0,0.0,0.003995002000000025,30,0.9950069969999998,0.995006997,0.0,0.0,0.995006997
compound,compound,,no_verification,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036071312935049046,0.0,0.0,0.0,0.0,30,2.7811607966820397,2.77886725962162,0.0167282290382435,0.005986119882354491,2.8036722913384438,30,0.0,0.0,0.0,0.0,0.0,30,68.76425991455714,69.10820305347443,3.424099588049197,1.225298301232212,73.65648690611124,30,99.06667843461037,99.50127266347408,3.9361091912697246,1.4085185846697386,104.7638539224863,30,0.48666666666666664,0.4,0.10080138659874616,0.6,30,405.0,405.0,0.0,0.0,405.0,30,0.0,0.0,0.0,0.0,0.0,30,40.0,40.0,0.0,0.0,40.0,30,15.0,15.0,0.0,0.0,15.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,180.53333333333333,184.0,4.032055463949847,1.4428525174019624,184.0,30,223094.2,221621.0,10445.797892635732,3737.9807694651918,237567.45,30,28.02312219830747,27.995439687730187,0.24341494302115654,0.08710491868266113,28.389333148064956,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,22.0,22.0,0.0,0.0,22.0,30,22.304347826086957,22.304347826086957,0.0,0.0,22.304347826086957,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
compound,compound,,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,24.621956298748653,24.53036792576313,0.24767956349065076,0.08863099351848344,25.011477060616016,30,24.240074927608173,24.152785539627075,0.2426562528928222,0.08683342490699693,24.62717965245247,30,59.336852033933006,59.32740680873394,2.1781840976196523,0.7794531689146746,62.12249081581831,30,117.97698388497035,111.80219240486622,35.54402358790388,12.719265489012566,115.75468834489584,30,1.0,1.0,0.0,1.0,30,405.0,405.0,0.0,0.0,405.0,30,366.06666666666666,367.0,1.0148325268098497,0.363153155788831,367.0,30,40.0,40.0,0.0,0.0,40.0,30,20.0,20.0,0.0,0.0,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,13.666666666666666,15.0,3.698399778220336,1.3234553636662094,20.0,30,160.0,160.0,0.0,0.0,160.0,30,220384.46666666667,218453.0,10357.147519478029,3706.2576408468376,234434.55,30,28.02312219830747,27.995439687730187,0.24341494302115654,0.08710491868266113,28.389333148064956,30,28.06909561375886,28.014307573278128,0.28441870914231465,0.10177792794551442,28.40383583717425,30,29.424278308222842,29.395211672116695,0.2555856901722143,0.09146016461679417,29.808799805468205,30,36.0,36.0,0.0,0.0,36.0,30,22.126222963190454,22.12008072653885,0.03364241567618303,0.012038783837143095,22.12008072653885,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
network_physical:pressure=0,network_physical,0,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.21747189263502756,0.2166982740163803,0.003050115074349625,0.0010914696617491198,0.2243267372250557,30,0.17963324983914694,0.17923861742019653,0.002240246579418084,0.0008016619428017677,0.1837596297264099,30,11.878007650375366,11.860281229019165,0.4477147333414364,0.16021265973529647,12.481678277254105,30,17.29557638367017,17.267903313040733,0.5564135981070103,0.19911004893740458,18.055050261318684,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,24.884133958567055,24.90489311525499,0.12455742796849478,0.04457230316207072,25.0,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.006081420940032659,0.006064863403443699,9.934720383956073e-05,3.555094031775429e-05,0.006253110309132009,30,0.9929226686601077,0.9929392096059786,9.924765754313814e-05,3.551531813307068e-05,0.9930149910000001
network_physical:pressure=0,network_physical,0,independent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.035083418091138206,0.03496930003166199,0.0009503786261329113,0.00034008862364645934,0.035983696579933167,30,0.0,0.0,0.0,0.0,0.0,30,11.894787599643072,11.88950426876545,0.44062376732163555,0.15767519013351208,12.47601080685854,30,17.146943882107735,17.15208776295185,0.5570160219564367,0.19932562354332442,17.88099929690361,30,1.0,1.0,0.0,1.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,24.884133958567055,24.90489311525499,0.12455742796849478,0.04457230316207072,25.0,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.006081420940032659,0.006064863403443699,9.934720383956073e-05,3.555094031775429e-05,0.006253110309132009,30,0.9929226686601077,0.9929392096059786,9.924765754313814e-05,3.551531813307068e-05,0.9930149910000001
network_physical:pressure=0,network_physical,0,no_verification,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.555201123158137,0.5546696484088898,0.0039702709158618305,0.0014207432008158237,0.5603425204753876,30,0.0,0.0,0.0,0.0,0.0,30,11.976073930660883,11.929275467991829,0.5504931129636917,0.19699143053801632,12.665233574807644,30,17.694711685180664,17.722053453326225,0.5673550198466867,0.20302538642276338,18.44284776598215,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,24.884133958567055,24.90489311525499,0.12455742796849478,0.04457230316207072,25.0,30,14.28,14.28,0.0,0.0,14.28,30,0.006081420940032659,0.006064863403443699,9.934720383956073e-05,3.555094031775429e-05,0.006253110309132009,30,0.9929226686601077,0.9929392096059786,9.924765754313814e-05,3.551531813307068e-05,0.9930149910000001
network_physical:pressure=0,network_physical,0,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,9.737310682733854,4.880214110016823,26.55568827810831,9.502831006663689,5.016657151281834,30,9.653442601362864,4.796901717782021,26.552236135735896,9.501595673380951,4.927029274404049,30,11.832249909639359,11.80991716682911,0.420944008913437,0.15063287903064948,12.435769848525524,30,26.804374158382416,22.05374278128147,26.46825344367711,9.471542852992288,22.875094413757324,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,57.0,57.0,0.0,0.0,57.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,24.884133958567055,24.90489311525499,0.12455742796849478,0.04457230316207072,25.0,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.006081420940032659,0.006064863403443699,9.934720383956073e-05,3.555094031775429e-05,0.006253110309132009,30,0.9929226686601077,0.9929392096059786,9.924765754313814e-05,3.551531813307068e-05,0.9930149910000001
network_physical:pressure=0.1,network_physical,0.1,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.2179709573586782,0.2170950174331665,0.0042803214612338195,0.0015316933635582748,0.2268478274345398,30,0.17980970442295074,0.17937272787094116,0.0030585785932753374,0.0010944982931003564,0.1843998208642006,30,11.872772499918938,11.86268962919712,0.4373816807608865,0.15651502435761044,12.450804747641087,30,17.31756056348483,17.29642041027546,0.5480967271102428,0.19613389487358177,18.040510825812817,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,22.454764019347735,22.44787230889908,0.22778155277943415,0.08151058183202177,22.800391439418647,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.008019090290545875,0.008024587129826455,0.0001816789309473609,6.501297048615141e-05,0.008250351361510162,30,0.9909869408620499,0.9909814495306243,0.00018149688793037963,6.494782722915128e-05,0.9912623376198683
network_physical:pressure=0.1,network_physical,0.1,independent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.03510167201360067,0.03492087125778198,0.001065513750399725,0.00038128919873156087,0.03598034381866455,30,0.0,0.0,0.0,0.0,0.0,30,11.900667349497477,11.932674795389175,0.45859408947433156,0.16410578732850745,12.589001841843128,30,17.14654689033826,17.221666872501373,0.5745702949271976,0.20560733945062787,18.00202075392008,30,1.0,1.0,0.0,1.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,22.454764019347735,22.44787230889908,0.22778155277943415,0.08151058183202177,22.800391439418647,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.008019090290545875,0.008024587129826455,0.0001816789309473609,6.501297048615141e-05,0.008250351361510162,30,0.9909869408620499,0.9909814495306243,0.00018149688793037963,6.494782722915128e-05,0.9912623376198683
network_physical:pressure=0.1,network_physical,0.1,no_verification,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.554627925157547,0.5531143397092819,0.005062323346975893,0.0018115291444755158,0.5633637309074402,30,0.0,0.0,0.0,0.0,0.0,30,11.912435914079348,11.933816596865654,0.4553664851843193,0.1629508039666319,12.470855191349983,30,17.677587519089382,17.680898308753967,0.5645350363822851,0.20201626830000374,18.388117477297783,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,22.454764019347735,22.44787230889908,0.22778155277943415,0.08151058183202177,22.800391439418647,30,14.28,14.28,0.0,0.0,14.28,30,0.008019090290545875,0.008024587129826455,0.0001816789309473609,6.501297048615141e-05,0.008250351361510162,30,0.9909869408620499,0.9909814495306243,0.00018149688793037963,6.494782722915128e-05,0.9912623376198683
network_physical:pressure=0.1,network_physical,0.1,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.8978521178166075,4.87443245947361,0.06971566078825019,0.024947428816400635,5.0441257655620575,30,4.815085232257843,4.792174324393272,0.06889525550436226,0.024653850555949833,4.959994368255138,30,11.813122034072876,11.79768331348896,0.433629657878329,0.15517238021249627,12.39973846822977,30,21.925762792428333,21.97052538394928,0.5407086343010877,0.19349009981575133,22.612291760742664,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,57.0,57.0,0.0,0.0,57.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44020.0,43649.0,2066.4377477962507,739.4652511901429,46825.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,22.454764019347735,22.44787230889908,0.22778155277943415,0.08151058183202177,22.800391439418647,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.008019090290545875,0.008024587129826455,0.0001816789309473609,6.501297048615141e-05,0.008250351361510162,30,0.9909869408620499,0.9909814495306243,0.00018149688793037963,6.494782722915128e-05,0.9912623376198683
network_physical:pressure=0.2,network_physical,0.2,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.4693172872066498,0.6787795573472977,0.2396184746635929,0.0857463699285769,0.6972432136535645,30,0.4307126005490621,0.640111044049263,0.23892742894280578,0.08549908239327578,0.6575888022780418,30,16.425446545084316,11.894313618540764,24.887226480858406,8.905779620373293,12.613035924732685,30,22.120316823323567,17.59135350584984,24.959594946251407,8.931676343125842,18.692130409181118,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,3.7333333333333334,7.0,3.5519138438344737,1.2710360452609084,7.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44031.46666666667,43650.0,2073.0083376137422,741.8165065594567,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.933333333333334,18.0,1.0148325268098497,0.363153155788831,20.0,30,22.237597802137863,24.0,1.9176203390603448,0.6862116254035832,24.0,30,16.99607120933088,19.325966850828728,2.5333434439976994,0.9065453087877722,19.325966850828728,30,0.007235180492858447,0.004992004000000105,0.0024397139240665573,0.0008730404153795235,0.009908938231117692,30,0.991770065178978,0.9940109939999999,0.0024372693209362265,0.0008721656253841521,0.9940109939999999
