run_id,seed,scenario,method,scenario_fingerprint,result_mode,num_agents,num_edges,num_gateways,num_proposals,num_layers_involved,conflict_pressure,ground_truth_conflict,ground_truth_resolvable,conflict_detected,conflict_type,conflict_resolved,candidate_combinations,rejected_combinations,selected_proposals,rejected_proposals,coordination_latency_ms,feasibility_latency_ms,transaction_latency_ms,total_decision_latency_ms,qos_satisfied,qos_satisfaction_rate,infeasible_configuration,post_execution_verification_success,application_rate_mbps,transport_rate_mbps,network_available_bandwidth_mbps,physical_available_capacity_mbps,latency_ms,packet_loss_rate,reliability,changed_actions,changed_rules,affected_gateways,control_messages,control_bytes,rollback_triggered,rollback_success,success,failure_reason,event_occurred_at,decision_finished_at
application_capacity:pressure=1.4:seed=20:method=adjacent,20,application_capacity:pressure=1.4,adjacent,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7209219038486481,0.681661069393158,15.557948499917984,21.513227373361588,False,0.0,True,False,28.24403102342893,29.65623257460038,29.65623257460038,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,3,3,40,45741,True,True,False,stable verification failed: business_qos_verification_failed,21192689.209862553,21192689.23137578
application_capacity:pressure=1.4:seed=20:method=independent,20,application_capacity:pressure=1.4,independent,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.03487616777420044,0.0,15.536267310380936,20.82071453332901,False,0.0,True,False,28.24403102342893,29.65623257460038,29.65623257460038,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,3,3,40,45741,True,True,False,stable verification failed: business_qos_verification_failed,21192689.1067423,21192689.127563015
application_capacity:pressure=1.4:seed=20:method=no_verification,20,application_capacity:pressure=1.4,no_verification,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0020:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0020:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0020:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5570389330387115,0.0,15.599172562360764,21.380461752414703,False,0.0,True,False,28.24403102342893,29.65623257460038,29.65623257460038,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,3,3,40,45741,True,True,False,stable verification failed: business_qos_verification_failed,21192689.314083904,21192689.335464366
application_capacity:pressure=1.4:seed=21:method=adjacent,21,application_capacity:pressure=1.4,adjacent,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.736624002456665,0.6965436041355133,16.480162739753723,22.63973280787468,False,0.0,True,False,27.816772041913865,29.20761064400956,29.20761064400956,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,3,3,40,49012,True,True,False,stable verification failed: business_qos_verification_failed,21192689.647878826,21192689.67051856
application_capacity:pressure=1.4:seed=21:method=independent,21,application_capacity:pressure=1.4,independent,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.03441423177719116,0.0,16.472619026899338,21.924365311861038,False,0.0,True,False,27.816772041913865,29.20761064400956,29.20761064400956,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,3,3,40,49012,True,True,False,stable verification failed: business_qos_verification_failed,21192689.542906906,21192689.56483127
application_capacity:pressure=1.4:seed=21:method=no_verification,21,application_capacity:pressure=1.4,no_verification,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0021:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0021:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0021:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5584098398685455,0.0,16.48581027984619,22.461529821157455,False,0.0,True,False,27.816772041913865,29.20761064400956,29.20761064400956,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,3,3,40,49012,True,True,False,stable verification failed: business_qos_verification_failed,21192689.753953446,21192689.776414976
application_capacity:pressure=1.4:seed=22:method=adjacent,22,application_capacity:pressure=1.4,adjacent,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7284209132194519,0.6884150207042694,15.430528670549393,21.365836262702942,False,0.0,True,False,28.23352056702415,29.64519659537536,29.64519659537536,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,2,2,40,44746,True,True,False,stable verification failed: business_qos_verification_failed,21192690.08361675,21192690.104982585
application_capacity:pressure=1.4:seed=22:method=independent,22,application_capacity:pressure=1.4,independent,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.035256147384643555,0.0,15.344247221946716,20.610079169273376,False,0.0,True,False,28.23352056702415,29.64519659537536,29.64519659537536,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,2,2,40,44746,True,True,False,stable verification failed: business_qos_verification_failed,21192689.980614062,21192690.00122414
application_capacity:pressure=1.4:seed=22:method=no_verification,22,application_capacity:pressure=1.4,no_verification,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0022:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0022:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0022:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0022:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5547851324081421,0.0,15.344157814979553,21.10123634338379,False,0.0,True,False,28.23352056702415,29.64519659537536,29.64519659537536,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,2,2,40,44746,True,True,False,stable verification failed: business_qos_verification_failed,21192690.186974917,21192690.208076153
application_capacity:pressure=1.4:seed=23:method=adjacent,23,application_capacity:pressure=1.4,adjacent,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7190890610218048,0.6796978414058685,15.797317028045654,21.80897817015648,False,0.0,True,False,28.25122958316324,29.663791062321405,29.663791062321405,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,3,3,40,46813,True,True,False,stable verification failed: business_qos_verification_failed,21192690.51653799,21192690.53834697
application_capacity:pressure=1.4:seed=23:method=independent,23,application_capacity:pressure=1.4,independent,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.035315752029418945,0.0,15.807610005140305,21.123424172401428,False,0.0,True,False,28.25122958316324,29.663791062321405,29.663791062321405,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,3,3,40,46813,True,True,False,stable verification failed: business_qos_verification_failed,21192690.4127603,21192690.433883723
application_capacity:pressure=1.4:seed=23:method=no_verification,23,application_capacity:pressure=1.4,no_verification,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0023:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0023:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0023:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0023:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5497448146343231,0.0,15.813421458005905,21.626215428113937,False,0.0,True,False,28.25122958316324,29.663791062321405,29.663791062321405,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,3,3,40,46813,True,True,False,stable verification failed: business_qos_verification_failed,21192690.620816194,21192690.64244241
application_capacity:pressure=1.4:seed=24:method=adjacent,24,application_capacity:pressure=1.4,adjacent,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.719461590051651,0.6798803806304932,14.71620798110962,20.498108118772507,False,0.0,True,False,27.74056059177972,29.127588621368705,29.127588621368705,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,2,2,40,42586,True,True,False,stable verification failed: business_qos_verification_failed,21192690.945693757,21192690.966191866
application_capacity:pressure=1.4:seed=24:method=independent,24,application_capacity:pressure=1.4,independent,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.0349879264831543,0.0,14.710359275341034,19.81016993522644,False,0.0,True,False,27.74056059177972,29.127588621368705,29.127588621368705,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,2,2,40,42586,True,True,False,stable verification failed: business_qos_verification_failed,21192690.844624046,21192690.864434216
application_capacity:pressure=1.4:seed=24:method=no_verification,24,application_capacity:pressure=1.4,no_verification,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0024:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0024:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0024:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0024:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5620084702968597,0.0,14.750681817531586,20.420145243406296,False,0.0,True,False,27.74056059177972,29.127588621368705,29.127588621368705,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,2,2,40,42586,True,True,False,stable verification failed: business_qos_verification_failed,21192691.047565646,21192691.06798579
application_capacity:pressure=1.4:seed=25:method=adjacent,25,application_capacity:pressure=1.4,adjacent,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.712275505065918,0.6731189787387848,14.414850622415543,20.117346197366714,False,0.0,True,False,27.733986242979498,29.120685555128475,29.120685555128475,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,2,2,40,41464,True,True,False,stable verification failed: business_qos_verification_failed,21192691.36934562,21192691.389462966
application_capacity:pressure=1.4:seed=25:method=independent,25,application_capacity:pressure=1.4,independent,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.034809112548828125,0.0,14.386244118213654,19.435297697782516,False,0.0,True,False,27.733986242979498,29.120685555128475,29.120685555128475,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,2,2,40,41464,True,True,False,stable verification failed: business_qos_verification_failed,21192691.269119047,21192691.288554344
application_capacity:pressure=1.4:seed=25:method=no_verification,25,application_capacity:pressure=1.4,no_verification,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0025:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0025:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0025:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0025:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5505010485649109,0.0,14.408931136131287,19.949398934841156,False,0.0,True,False,27.733986242979498,29.120685555128475,29.120685555128475,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,2,2,40,41464,True,True,False,stable verification failed: business_qos_verification_failed,21192691.470324185,21192691.490273584
application_capacity:pressure=1.4:seed=26:method=adjacent,26,application_capacity:pressure=1.4,adjacent,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.708848237991333,0.6696842610836029,15.707861632108688,21.63580432534218,False,0.0,True,False,27.827924259012068,29.21932047196267,29.21932047196267,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,4,4,40,46840,True,True,False,stable verification failed: business_qos_verification_failed,21192691.79834207,21192691.819977876
application_capacity:pressure=1.4:seed=26:method=independent,26,application_capacity:pressure=1.4,independent,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.03493949770927429,0.0,15.665058046579361,20.927514880895615,False,0.0,True,False,27.827924259012068,29.21932047196267,29.21932047196267,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,4,4,40,46840,True,True,False,stable verification failed: business_qos_verification_failed,21192691.694587544,21192691.71551506
application_capacity:pressure=1.4:seed=26:method=no_verification,26,application_capacity:pressure=1.4,no_verification,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0026:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0026:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0026:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0026:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5491897463798523,0.0,15.720240771770477,21.512281149625778,False,0.0,True,False,27.827924259012068,29.21932047196267,29.21932047196267,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,4,4,40,46840,True,True,False,stable verification failed: business_qos_verification_failed,21192691.90276092,21192691.9242732
application_capacity:pressure=1.4:seed=27:method=adjacent,27,application_capacity:pressure=1.4,adjacent,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7299371063709259,0.6892159581184387,15.367195010185242,78.20704579353333,False,0.0,True,False,28.134124324352143,29.54083054056975,29.54083054056975,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,2,2,40,43542,True,True,False,stable verification failed: business_qos_verification_failed,21192692.230671767,21192692.308878813
application_capacity:pressure=1.4:seed=27:method=independent,27,application_capacity:pressure=1.4,independent,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.0354275107383728,0.0,15.055682510137558,20.211711525917053,False,0.0,True,False,28.134124324352143,29.54083054056975,29.54083054056975,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,2,2,40,43542,True,True,False,stable verification failed: business_qos_verification_failed,21192692.12888493,21192692.14909664
application_capacity:pressure=1.4:seed=27:method=no_verification,27,application_capacity:pressure=1.4,no_verification,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0027:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0027:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0027:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0027:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.56467205286026,0.0,15.152320265769958,20.886942744255066,False,0.0,True,False,28.134124324352143,29.54083054056975,29.54083054056975,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,2,2,40,43542,True,True,False,stable verification failed: business_qos_verification_failed,21192692.391963437,21192692.41285038
application_capacity:pressure=1.4:seed=28:method=adjacent,28,application_capacity:pressure=1.4,adjacent,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7313750684261322,0.691194087266922,15.790753066539764,21.83125540614128,False,0.0,True,False,28.09054443269569,29.495071654330477,29.495071654330477,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,3,3,40,46795,True,True,False,stable verification failed: business_qos_verification_failed,21192692.72391462,21192692.745745875
application_capacity:pressure=1.4:seed=28:method=independent,28,application_capacity:pressure=1.4,independent,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.035200268030166626,0.0,15.788301825523376,21.16158977150917,False,0.0,True,False,28.09054443269569,29.495071654330477,29.495071654330477,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,3,3,40,46795,True,True,False,stable verification failed: business_qos_verification_failed,21192692.619825576,21192692.640987165
application_capacity:pressure=1.4:seed=28:method=no_verification,28,application_capacity:pressure=1.4,no_verification,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,81,0,exp3-seed-0028:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0028:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0028:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0028:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.5548782646656036,0.0,15.871267765760422,21.746400743722916,False,0.0,True,False,28.09054443269569,29.495071654330477,29.495071654330477,22.0,17.08695652173913,0.0059890060000000744,0.993014991,3,3,3,40,46795,True,True,False,stable verification failed: business_qos_verification_failed,21192692.828419857,21192692.850166257
application_capacity:pressure=1.4:seed=29:method=adjacent,29,application_capacity:pressure=1.4,adjacent,b8212f7bcffa5781f8fc96b8d91bb85d02dcccb85c17e5a62ff2ed526bf9e130,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,3,5,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.7287934422492981,0.6891079246997833,15.406426042318344,21.334722638130188,False,0.0,True,False,27.976174962966383,29.3749837111147,29.3749837111147,36.0,17.08695652173913,0.0059890060000000744,0.993014991,4,2,2,40,44618,True,True,False,stable verification failed: business_qos_verification_failed,21192693.15797942,21192693.179314144
application_capacity:pressure=1.4:seed=29:method=independent,29,application_capacity:pressure=1.4,independent,b8212f7bcffa5781f8fc96b8d91bb85d02dcccb85c17e5a62ff2ed526bf9e130,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.4,True,True,False,APPLICATION_CAPACITY;NETWORK_PHYSICAL;SHARED_RESOURCE,False,4,0,exp3-seed-0029:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0029:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0029:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0029:edge-0000:transport:01:INCREASE_SEND_RATE,8,0.03526732325553894,0.0,15.40297269821167,20.670711994171143,False,0.0,True,False,27.976174962966383,29.3749837111147,29.3749837111147,18.0,17.08695652173913,0.003995002000000025,0.995006997,4,2,2,40,44618,True,True,False,stable verification failed: business_qos_verification_failed,21192693.055095263,21192693.075765975
