scenario,scenario_family,scenario_value,method,runs,successful_runs,failed_runs,success_rate,rollback_rate,rollback_success_rate,residual_rule_rate,elastic_latency_ms_count,elastic_latency_ms_mean,elastic_latency_ms_median,elastic_latency_ms_std,elastic_latency_ms_ci95,elastic_latency_ms_p95,failure_handling_ms_count,failure_handling_ms_mean,failure_handling_ms_median,failure_handling_ms_std,failure_handling_ms_ci95,failure_handling_ms_p95,scope_latency_ms_count,scope_latency_ms_mean,scope_latency_ms_median,scope_latency_ms_std,scope_latency_ms_ci95,scope_latency_ms_p95,plan_latency_ms_count,plan_latency_ms_mean,plan_latency_ms_median,plan_latency_ms_std,plan_latency_ms_ci95,plan_latency_ms_p95,compile_delta_latency_ms_count,compile_delta_latency_ms_mean,compile_delta_latency_ms_median,compile_delta_latency_ms_std,compile_delta_latency_ms_ci95,compile_delta_latency_ms_p95,stage_latency_ms_count,stage_latency_ms_mean,stage_latency_ms_median,stage_latency_ms_std,stage_latency_ms_ci95,stage_latency_ms_p95,verification_latency_ms_count,verification_latency_ms_mean,verification_latency_ms_median,verification_latency_ms_std,verification_latency_ms_ci95,verification_latency_ms_p95,activation_latency_ms_count,activation_latency_ms_mean,activation_latency_ms_median,activation_latency_ms_std,activation_latency_ms_ci95,activation_latency_ms_p95,rollback_latency_ms_count,rollback_latency_ms_mean,rollback_latency_ms_median,rollback_latency_ms_std,rollback_latency_ms_ci95,rollback_latency_ms_p95,affected_agents_count,affected_agents_mean,affected_agents_median,affected_agents_std,affected_agents_ci95,affected_agents_p95,affected_edges_count,affected_edges_mean,affected_edges_median,affected_edges_std,affected_edges_ci95,affected_edges_p95,affected_sessions_count,affected_sessions_mean,affected_sessions_median,affected_sessions_std,affected_sessions_ci95,affected_sessions_p95,affected_routes_count,affected_routes_mean,affected_routes_median,affected_routes_std,affected_routes_ci95,affected_routes_p95,affected_gateways_count,affected_gateways_mean,affected_gateways_median,affected_gateways_std,affected_gateways_ci95,affected_gateways_p95,affected_physical_resources_count,affected_physical_resources_mean,affected_physical_resources_median,affected_physical_resources_std,affected_physical_resources_ci95,affected_physical_resources_p95,changed_rules_ratio_count,changed_rules_ratio_mean,changed_rules_ratio_median,changed_rules_ratio_std,changed_rules_ratio_ci95,changed_rules_ratio_p95,added_rules_count,added_rules_mean,added_rules_median,added_rules_std,added_rules_ci95,added_rules_p95,updated_rules_count,updated_rules_mean,updated_rules_median,updated_rules_std,updated_rules_ci95,updated_rules_p95,deleted_rules_count,deleted_rules_mean,deleted_rules_median,deleted_rules_std,deleted_rules_ci95,deleted_rules_p95,residual_rules_count,residual_rules_mean,residual_rules_median,residual_rules_std,residual_rules_ci95,residual_rules_p95,control_messages_count,control_messages_mean,control_messages_median,control_messages_std,control_messages_ci95,control_messages_p95,control_bytes_count,control_bytes_mean,control_bytes_median,control_bytes_std,control_bytes_ci95,control_bytes_p95,unaffected_edges_interrupted_count,unaffected_edges_interrupted_mean,unaffected_edges_interrupted_median,unaffected_edges_interrupted_std,unaffected_edges_interrupted_ci95,unaffected_edges_interrupted_p95,unaffected_interrupted_rate_count,unaffected_interrupted_rate_mean,unaffected_interrupted_rate_median,unaffected_interrupted_rate_std,unaffected_interrupted_rate_ci95,unaffected_interrupted_rate_p95,unaffected_interruption_ms_count,unaffected_interruption_ms_mean,unaffected_interruption_ms_median,unaffected_interruption_ms_std,unaffected_interruption_ms_ci95,unaffected_interruption_ms_p95,unaffected_latency_change_ms_count,unaffected_latency_change_ms_mean,unaffected_latency_change_ms_median,unaffected_latency_change_ms_std,unaffected_latency_change_ms_ci95,unaffected_latency_change_ms_p95,unaffected_packet_loss_change_count,unaffected_packet_loss_change_mean,unaffected_packet_loss_change_median,unaffected_packet_loss_change_std,unaffected_packet_loss_change_ci95,unaffected_packet_loss_change_p95,controller_cpu_percent_count,controller_cpu_percent_mean,controller_cpu_percent_median,controller_cpu_percent_std,controller_cpu_percent_ci95,controller_cpu_percent_p95,controller_memory_mb_count,controller_memory_mb_mean,controller_memory_mb_median,controller_memory_mb_std,controller_memory_mb_ci95,controller_memory_mb_p95
cross_gateway_ratio:0.6,cross_gateway_ratio,0.6,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,32.157132029533386,32.14452788233757,2.0932287364484954,0.7490522833543064,35.60888692736626,0,,,,,,30,0.09323805570602417,0.09336322546005249,0.003462481532205675,0.0012390331035542776,0.09840521961450577,30,3.8302072634299598,3.879336640238762,0.1788348284800082,0.06399522148903097,4.063171893358231,30,3.729789579908053,3.7769880145788193,0.17858319017605448,0.06390517387843121,3.9605339989066124,30,21.880555773774784,21.78432233631611,1.689940921647574,0.604737592243132,24.828341230750084,30,3.405840074022611,3.4032389521598816,0.22346401284761094,0.07996557000981036,3.739398345351219,30,1.2075735876957576,1.2105945497751236,0.06892517318737944,0.02466455646132294,1.3156641274690628,0,,,,,,30,32.0,32.0,0.0,0.0,32.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,4.0,4.0,0.0,0.0,4.0,30,48.0,48.0,0.0,0.0,48.0,30,1.4675957636193189,1.446360153256705,0.15358187692965006,0.05495856883332305,1.7078571428571427,30,27.633333333333333,26.0,9.275415534267633,3.319164821323447,41.1,30,23.566666666666666,22.5,10.572192978177048,3.783210669944257,41.55,30,35.63333333333333,34.0,10.240162085642487,3.6643949409861514,52.2,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,141303.36666666667,141141.5,12367.619034602314,4425.695632882876,163044.1,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97717742170911,99.97561197843149,0.006486878617250478,0.0023212997010244583,99.98849311724251,30,208.21015625,208.2109375,2.6209756906257815,0.9379041055065691,212.11796875
cross_gateway_ratio:0.6,cross_gateway_ratio,0.6,local_only,30,12,18,0.4,0.6,1.0,0.23333333333333334,12,27.690044914682705,27.487341314554214,1.1066385202909328,0.6261396866338675,29.307244159281254,18,22.527192408839863,22.906525060534477,1.9934339886030459,0.9209195182434544,24.57604482769966,12,0.09298883378505707,0.09277090430259705,0.0020909114428345056,0.0011830445186847274,0.09616930037736893,12,8.73076356947422,8.75108316540718,0.19965818897338564,0.11296725496670343,8.998912572860718,12,8.630577474832535,8.650517091155052,0.1982583570146463,0.112175225475669,8.897790685296059,12,12.545339452723661,12.581409886479378,0.6803148108405789,0.3849243403890476,13.465318270027637,12,3.363825070361296,3.3785738050937653,0.17132506750379245,0.09693628236540047,3.581068478524685,12,1.190017598370711,1.187024638056755,0.05765451681732493,0.03262111378839075,1.2735115364193916,18,0.6447893877824148,0.6504692137241364,0.05790623651871599,0.0267513164433791,0.7179711014032364,30,9.666666666666666,9.0,1.6259391627362754,0.5818348569536579,12.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.3,3.0,0.651258728182957,0.23304994284931493,4.0,30,6.433333333333334,6.0,2.269487764374084,0.812125766452708,11.0,30,0.12952603585835695,0.1259920634920635,0.05072119891988825,0.018150347930857916,0.19537037037037036,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,7.633333333333334,7.5,2.9767296720108605,1.0652090327841313,11.0,30,0.36666666666666664,0.0,0.718395402284138,0.2570744931321602,2.0,30,26.4,24.0,5.210069825463656,1.8643995427945195,32.0,30,51921.2,50137.0,10853.796209875936,3883.981092225909,66157.9,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.98180860580621,99.98302940111608,0.008584571316074263,0.0030719493927994475,99.99512338107688,30,208.30286458333333,208.33984375,2.623489568376069,0.9388036851063223,212.11796875
cross_gateway_ratio:0.6,cross_gateway_ratio,0.6,proposed,30,30,0,1.0,0.0,0.0,0.0,30,27.662601321935654,27.497461065649986,1.2737938419459427,0.45582127228537583,29.878533631563187,0,,,,,,30,0.09344530602296193,0.09339861571788788,0.0031046821921383765,0.0011109962540722675,0.09820181876420975,30,8.696019525329271,8.687738329172134,0.22059788195369037,0.07893993824148003,9.021204523742199,30,8.595416570703188,8.589399978518486,0.21850653322667682,0.07819155871086195,8.918952196836472,30,12.510179728269577,12.512212619185448,0.7665992415262574,0.27432401547151775,13.729994930326939,30,3.3927422016859055,3.396613523364067,0.2051436931518271,0.07340972780252686,3.681388311088085,30,1.2025973449150722,1.1968184262514114,0.06657054581434099,0.02382196387719118,1.3055182993412018,0,,,,,,30,9.666666666666666,9.0,1.6259391627362754,0.5818348569536579,12.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.8333333333333335,3.5,1.391683013187774,0.49800737042353954,6.0,30,3.566666666666667,4.0,0.5683207771559354,0.20337097823748607,4.0,30,6.433333333333334,6.0,2.269487764374084,0.812125766452708,11.0,30,0.1356148136347493,0.13015873015873014,0.05226565928372071,0.018703025974081116,0.21666666666666667,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,3.0961600243772485,1.1079466355048138,13.0,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,63037.6,63359.0,3737.8704946109033,1337.5797781285044,69030.85,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97940915988347,99.98404343975622,0.011102574341023025,0.0039730052031314925,99.99198444316964,30,208.0828125,208.08203125,2.614020657050668,0.9354152787054026,212.0037109375
cross_gateway_ratio:0.8,cross_gateway_ratio,0.8,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,36.558534701665245,36.947671324014664,2.644598987709424,0.9463575938008688,40.584185533225536,0,,,,,,30,0.10004279514153798,0.0989772379398346,0.004305157644762902,0.001540580877692937,0.10870806872844696,30,4.067507013678551,4.115493968129158,0.18135612971949439,0.06489745755027741,4.286892153322697,30,3.9602401355902352,4.010695964097977,0.18020517582993492,0.06448559399041019,4.176872409880161,30,25.281477347016335,25.44129267334938,2.189399543646677,0.7834665647319102,28.827562928199768,30,3.6693902065356574,3.6878641694784164,0.272622475704051,0.09755670002232839,4.16411217302084,30,1.3476484765609105,1.3501569628715515,0.07673182041663304,0.02745812929480857,1.480996236205101,0,,,,,,30,32.0,32.0,0.0,0.0,32.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,4.0,4.0,0.0,0.0,4.0,30,54.0,54.0,0.0,0.0,54.0,30,1.4317390274532331,1.3724315068493151,0.17995116590369967,0.06439469770567641,1.7094539841790468,30,29.9,27.0,12.551548880928793,4.4915140830927704,51.0,30,29.933333333333334,34.5,12.746692155988558,4.561345207240608,49.85000000000001,30,39.3,36.0,12.564728958202936,4.496230513172807,58.10000000000001,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,163237.0,163884.0,16642.855828791256,5955.569471707067,190053.5,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97415915718838,99.97633811210903,0.005803466063041521,0.0020767436593031124,99.98067037035105,30,217.38346354166666,217.462890625,2.7378007487635365,0.979709415660851,221.5341796875
cross_gateway_ratio:0.8,cross_gateway_ratio,0.8,local_only,30,15,15,0.5,0.5,1.0,0.23333333333333334,15,31.62408322095871,31.71582892537117,1.159430125725015,0.5867525995551562,33.08570683002472,15,25.624095896879833,25.71028843522072,1.8962187587088286,0.9596190933040647,27.669936418533325,15,0.10088259975115459,0.10020658373832703,0.0032485660036901003,0.0016440012254293856,0.10517239570617676,15,9.555420031150183,9.486638009548187,0.19309828369643967,0.097721214426506,9.803606569766998,15,9.44742759068807,9.381972253322601,0.1916458074545909,0.09698616003056822,9.695515409111977,15,14.949284245570501,14.847058802843094,0.6044847062848056,0.3059114688624761,15.698157250881195,15,3.6022918919722238,3.7161223590373993,0.22612563953050463,0.11443536257748041,3.8651052862405777,15,1.3368656237920125,1.355733722448349,0.07688551190714239,0.03890943747164995,1.4193572103977203,15,0.726740558942159,0.7295534014701843,0.05277134078056358,0.02670598313602078,0.7971864193677902,30,10.033333333333333,9.5,1.6914252984479938,0.6052687696593178,12.0,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.466666666666667,3.5,0.5713464637233658,0.20445370627030177,4.0,30,7.133333333333334,6.0,2.5014938065819425,0.8951480624119379,12.55,30,0.13162075037137597,0.11852502194907813,0.053183778715917625,0.019031570793433195,0.2379192546583851,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,9.066666666666666,8.0,3.5519138438344737,1.2710360452609084,16.55,30,0.3333333333333333,0.0,0.6608945522512667,0.23649807820819302,2.0,30,27.733333333333334,28.0,4.570771709786927,1.6356296501624141,32.0,30,64094.3,64754.0,12200.371099924054,4365.846728090179,77836.15,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97514334269583,99.97404080737482,0.0070694664476326635,0.002529776078690958,99.98609572888148,30,217.45989583333332,217.462890625,2.7412333043445756,0.980937739900313,221.5341796875
cross_gateway_ratio:0.8,cross_gateway_ratio,0.8,proposed,30,30,0,1.0,0.0,0.0,0.0,30,31.28313310444355,30.858170241117477,1.3916570099088037,0.4979980652696649,33.63691344857216,0,,,,,,30,0.0998751570781072,0.09956955909729004,0.0031932330944364658,0.0011426837875006526,0.105314701795578,30,9.467865526676178,9.425446391105652,0.2514208646110942,0.08996980093029977,9.885379485785961,30,9.360909337798754,9.317716583609581,0.2491578274393412,0.08915998347877112,9.774795360863209,30,14.651622126499811,14.580033719539642,0.7607203687773372,0.2722202878762242,15.886734053492546,30,3.647535666823387,3.706483170390129,0.23292470105538732,0.08335103380587956,3.9474517107009888,30,1.3390526175498962,1.3420917093753815,0.08200026083482524,0.029343416485953577,1.4589447528123856,0,,,,,,30,10.033333333333333,9.5,1.6914252984479938,0.6052687696593178,12.0,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.7666666666666666,3.0,1.304721752165845,0.4668886828202134,6.550000000000001,30,3.7333333333333334,4.0,0.4497764451088036,0.16095043381610957,4.0,30,7.133333333333334,6.0,2.5014938065819425,0.8951480624119379,12.55,30,0.13651862702559686,0.1232876712328767,0.05222080261687918,0.0186869742220025,0.24453161592505857,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,9.4,9.0,3.460117598161,1.238187180620472,16.55,30,0.0,0.0,0.0,0.0,0.0,30,32.0,32.0,0.0,0.0,32.0,30,73653.46666666666,73169.5,3905.4861831066287,1397.5602819346714,79947.35,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.9767813427576,99.97448350838712,0.007413938068758623,0.0026530436652008513,99.98866246532421,30,217.2640625,217.20703125,2.7205002432664123,0.9735185092777331,221.278515625
gateway_count:12,gateway_count,12,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,77.27810889482498,78.81948724389076,7.900013076724051,2.8269833729156013,90.3059970587492,0,,,,,,30,0.1574383427699407,0.15646778047084808,0.011790242836499359,0.004219084213876069,0.1742880791425705,30,5.756776531537374,5.711913108825684,0.2574572119083753,0.09212988006900846,6.172388046979904,30,5.591767032941182,5.54291345179081,0.2522748979448972,0.09027541283386613,6.010327860713005,30,59.38886118431886,60.02637930214405,6.978639166254488,2.4972739534704638,71.0062088444829,30,6.110865871111552,6.172554567456245,0.397870584953869,0.14237616030671293,6.704155169427395,30,2.6122935116291046,2.6187021285295486,0.1571803982655715,0.056246283155430274,2.8173983097076416,0,,,,,,30,51.8,52.0,1.5177115259040728,0.5431060945018547,54.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,12.0,12.0,0.0,0.0,12.0,30,56.0,56.0,0.0,0.0,56.0,30,1.534645395972397,1.5309295967190704,0.18664828852103715,0.06679123225590033,1.8147274793478736,30,75.53333333333333,73.5,26.263562451496906,9.39829512215195,115.2,30,48.06666666666667,48.0,28.725734387339063,10.279372033833665,91.55,30,94.66666666666667,94.5,26.964003249969537,9.64894464282527,127.65,30,0.0,0.0,0.0,0.0,0.0,30,96.0,96.0,0.0,0.0,96.0,30,382691.63333333336,383732.5,47619.848299866506,17040.543864556468,461137.15,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97085105406967,99.97093061587478,0.0037504795120763775,0.0013420918570804647,99.97573901494928,30,181.32109375,181.26953125,3.5809417321964028,1.281423541705921,186.70937500000002
gateway_count:12,gateway_count,12,local_only,30,0,30,0.0,1.0,1.0,0.9333333333333333,0,,,,,,30,41.87578409910202,37.54200227558613,29.856701677409685,10.684083480927482,47.52513486891985,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,30,1.074363539616267,1.0821763426065445,0.14709356838698942,0.05263675744006216,1.2914298102259636,30,13.233333333333333,13.0,2.37346441585572,0.8493333333333333,17.1,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,4.6,5.0,0.9684683962230046,0.3465619647368979,6.0,30,7.9,8.0,2.186951901777827,0.782590687337925,11.0,30,0.0755166295437173,0.07915662650602409,0.024003481032603316,0.008589535373200098,0.11066433566433567,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,10.833333333333334,11.0,3.824452481285288,1.3685627441496169,16.55,30,8.3,7.0,5.311990340664255,1.9008713307564913,16.1,30,36.8,40.0,7.747747169784037,2.772495717895183,48.0,30,64840.03333333333,66861.5,24986.57834267655,8941.332227527277,100286.55,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97607849174173,99.97596412251802,0.005604423095214239,0.002005517048020485,99.98404965822718,30,181.4328125,181.3984375,3.610951587628632,1.2921624305541524,186.825390625
gateway_count:12,gateway_count,12,proposed,30,30,0,1.0,0.0,0.0,0.0,30,61.791052420934044,61.84864975512028,5.815704813333705,2.0811232398487713,70.60859352350235,0,,,,,,30,0.15709462265173593,0.15573762357234955,0.01262032129657333,0.0045161239759694246,0.17454586923122406,30,15.868973483641943,15.860773622989655,1.0715496121149732,0.3834491041069708,17.469497583806515,30,15.704537058869997,15.696460381150246,1.059833444104525,0.37925652722916675,17.290404252707958,30,33.89165177941322,33.798301592469215,3.926605600201588,1.4051177682822606,39.94550555944443,30,6.0731326540311175,6.124712526798248,0.38846742746670937,0.13901128361461887,6.686484068632126,30,2.6011892904837928,2.6067160069942474,0.1701381234113031,0.060883145548192755,2.868134342133999,0,,,,,,30,13.233333333333333,13.0,2.37346441585572,0.8493333333333333,17.1,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,4.133333333333334,4.0,1.2521246311585852,0.4480670447916834,6.0,30,9.233333333333333,10.0,2.269487764374084,0.812125766452708,12.0,30,7.9,8.0,2.186951901777827,0.782590687337925,11.0,30,0.1330768664870205,0.13483449767132402,0.04690294725398663,0.016784004119995862,0.20171875,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,19.133333333333333,19.5,7.276477611920592,2.6038540724570836,28.1,30,0.0,0.0,0.0,0.0,0.0,30,96.0,96.0,0.0,0.0,96.0,30,171794.3,171012.0,20166.56993409877,7216.514370135427,202918.3,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.9715819853953,99.9714370110035,0.002961784360275609,0.0010598609216647865,99.9765900352907,30,181.1578125,181.140625,3.590710477875379,1.2849192424522997,186.45156250000002
gateway_count:2,gateway_count,2,full_rebuild,30,30,0,1.0,0.0,0.0,0.0,30,24.157335236668587,24.167656898498535,1.115924653602918,0.3993285087662451,25.96536986529827,0,,,,,,30,0.0837080180644989,0.08343346416950226,0.00218218616049091,0.0007808852887206206,0.08665695786476135,30,3.416296343008677,3.4193135797977448,0.18132260295002192,0.06488546014990279,3.649461083114147,30,3.3252848933140435,3.328632563352585,0.1826179433171596,0.0653489917472053,3.558466397225857,30,15.219270065426826,15.041347593069077,0.7382871264192864,0.2641926551962675,16.56184382736683,30,2.7987387031316757,2.809617668390274,0.18029505099384804,0.06451775540477153,2.9989436268806458,30,0.9442233790953954,0.9474828839302063,0.055625912115126415,0.01990547700687303,1.0148417204618454,0,,,,,,30,26.0,26.0,0.0,0.0,26.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,30.0,30.0,0.0,0.0,30.0,30,2.0,2.0,0.0,0.0,2.0,30,45.0,45.0,0.0,0.0,45.0,30,1.3111111111111111,1.288888888888889,0.11361170830483143,0.04065542768436541,1.501111111111111,30,14.0,13.0,5.112526873717414,1.8294942457964436,22.55,30,24.266666666666666,24.5,5.0578265287969595,1.8099199787564964,32.0,30,20.733333333333334,20.5,5.0578265287969595,1.8099199787564964,28.55,30,0.0,0.0,0.0,0.0,0.0,30,16.0,16.0,0.0,0.0,16.0,30,96886.2,96098.5,6219.517790377931,2225.625857855191,107460.04999999999,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97738360754998,99.98064395228508,0.010741937437024913,0.0038439529444376126,99.98554539332387,30,150.57434895833333,150.4296875,2.2819758444203577,0.8165945685050072,154.048046875
gateway_count:2,gateway_count,2,local_only,30,30,0,1.0,0.0,0.0,0.0,30,22.013067578275997,22.02114649116993,0.3469203265957915,0.12414384450860193,22.42954559624195,0,,,,,,30,0.08366021017233531,0.08348561823368073,0.0017202599199534923,0.0006155871064479653,0.08641984313726425,30,7.3535434901714325,7.347943261265755,0.04706226781592301,0.016841016250885205,7.39950705319643,30,7.262650380531947,7.256265729665756,0.047025406070145624,0.016827825444566628,7.308787293732166,30,9.10207803050677,9.09329392015934,0.04448807531378869,0.015919853294375848,9.167250990867615,30,3.104272484779358,3.1160544604063034,0.20496523935592745,0.07334586893179557,3.3774755895137787,30,0.9572414060433706,0.970078632235527,0.05545534968729181,0.019844442025936965,1.019718497991562,0,,,,,,30,7.333333333333333,8.0,0.9589266029707683,0.34314747787340827,8.0,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,2.0,2.0,0.0,0.0,2.0,30,6.733333333333333,6.5,2.5721765013355884,0.9204415398885962,11.0,30,0.14962962962962964,0.14444444444444443,0.05715947780745752,0.020454256441968806,0.24444444444444444,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,6.733333333333333,6.5,2.5721765013355884,0.9204415398885962,11.0,30,0.0,0.0,0.0,0.0,0.0,30,16.0,16.0,0.0,0.0,16.0,30,45665.066666666666,45658.0,42.12209947720811,15.073199714720385,45730.75,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.97911885135473,99.98131666648561,0.00645533018139945,0.002310010238244311,99.98446437205408,30,150.634375,150.4296875,2.275181104614707,0.8141631020925708,154.048046875
gateway_count:2,gateway_count,2,proposed,30,30,0,1.0,0.0,0.0,0.0,30,21.986677249272663,22.00557105243206,0.3604296433262986,0.128978091414992,22.411323338747025,0,,,,,,30,0.08393265306949615,0.08355826139450073,0.0022962618189037148,0.0008217067388189194,0.08697584271430969,30,7.336215302348137,7.324328646063805,0.06374399547112616,0.02281049582702806,7.459116354584694,30,7.245200996597608,7.233146578073502,0.06288040520658823,0.022501464019719596,7.368917018175125,30,9.082680816451708,9.075254201889038,0.03256976727315689,0.01165494153575835,9.133477695286274,30,3.1002581119537354,3.1023677438497543,0.1991829208401695,0.07127669282509877,3.365098685026169,30,0.9670185546080271,0.9673796594142914,0.06764242381800377,0.02420553049470432,1.0295422747731209,0,,,,,,30,7.333333333333333,8.0,0.9589266029707683,0.34314747787340827,8.0,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,4.266666666666667,4.0,1.6174337556830538,0.5787912361285,6.550000000000001,30,2.0,2.0,0.0,0.0,2.0,30,6.733333333333333,6.5,2.5721765013355884,0.9204415398885962,11.0,30,0.14962962962962964,0.14444444444444443,0.05715947780745752,0.020454256441968806,0.24444444444444444,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,6.733333333333333,6.5,2.5721765013355884,0.9204415398885962,11.0,30,0.0,0.0,0.0,0.0,0.0,30,16.0,16.0,0.0,0.0,16.0,30,45665.066666666666,45658.0,42.12209947720811,15.073199714720385,45730.75,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,30,99.98241985486153,99.98207265083192,0.003705153816555547,0.001325872265244503,99.984809380822,30,150.51419270833333,150.4296875,2.2211195863656656,0.7948174362410925,154.048046875
