run_id,seed,method,scenario,scenario_fingerprint,result_mode,num_agents_before,num_agents_after,num_edges_before,num_edges_after,num_gateways,cross_gateway_edge_ratio,agent_removal_ratio,removed_agent_type,removed_agent_ids,old_version,new_version,success,failure_reason,elastic_latency_ms,failure_handling_ms,scope_latency_ms,plan_latency_ms,compile_delta_latency_ms,stage_latency_ms,verification_latency_ms,activation_latency_ms,rollback_latency_ms,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,physical_bindings_before,physical_bindings_after,released_physical_resources,residual_physical_resources,total_rules_before,total_rules_after,added_rules,updated_rules,deleted_rules,changed_rules_ratio,residual_rules,control_messages,control_bytes,unaffected_edges_total,unaffected_edges_interrupted,unaffected_interrupted_rate,unaffected_interruption_ms,unaffected_latency_change_ms,unaffected_packet_loss_change,rollback_triggered,rollback_success,controller_cpu_percent,controller_memory_mb,event_occurred_at,event_received_at,scope_finished_at,plan_finished_at,stage_finished_at,verification_finished_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at
gateway_count:12:seed=23:method=local_only,23,local_only,gateway_count:12,afa4293503338f4c7ab0481435587840e0b31455b18d7c1b6ef69edbb037ca82,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-007;agent-012,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-01:1!=2 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0023:exp3-seed-0023-sess-13:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0023:exp3-seed-0023-sess-13:gw-04:1 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-09:exp3-seed-0023:exp3-seed-0023-sess-26:gw-09:2 | session_set_mismatch:gw-09 | version_mismatch:gw-09:1!=2 | version_mismatch:gw-10:1!=2 | version_mismatch:gw-11:1!=2,0.0,38.85101526975632,0.1543574035167694,15.969093888998032,15.806719660758972,14.882780611515045,3.204457461833954,0.0,1.115255057811737,10,2,2,2,4,4,56,56,0,0,144,144,0,0,4,0.027777777777777776,3,32,70928,28,0,0.0,0.0,0.0,0.0,True,True,99.97419980929656,184.87890625,21177904.76157893,21177904.761584617,21177904.761757344,21177904.777564064,21177904.794043045,21177904.798620183,0.0,0.0,21177904.800429944
gateway_count:12:seed=24:method=local_only,24,local_only,gateway_count:12,b0655c18731518746f806d8140d1f3af6ed5443f863fd295d37e3fd1ea760c5b,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-017;agent-011,1,2,False,"staged verification failed: residual_rules:gw-00:exp3-seed-0024:exp3-seed-0024-sess-26:gw-00:11 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0024:exp3-seed-0024-sess-26:gw-01:10,exp3-seed-0024:exp3-seed-0024-sess-27:gw-01:10 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | residual_rules:gw-02:exp3-seed-0024:exp3-seed-0024-sess-26:gw-02:9,exp3-seed-0024:exp3-seed-0024-sess-27:gw-02:9 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0024:exp3-seed-0024-sess-26:gw-03:8,exp3-seed-0024:exp3-seed-0024-sess-27:gw-03:8 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0024:exp3-seed-0024-sess-26:gw-04:7,exp3-seed-0024:exp3-seed-0024-sess-27:gw-04:7 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-05:exp3-seed-0024:exp3-seed-0024-sess-26:gw-05:6,exp3-seed-0024:exp3-seed-0024-sess-27:gw-05:6 | session_set_mismatch:gw-05 | version_mismatch:gw-05:1!=2 | residual_rules:gw-06:exp3-seed-0024:exp3-seed-0024-sess-22:gw-06:0,exp3-seed-0024:exp3-seed-0024-sess-26:gw-06:5,exp3-seed-0024:exp3-seed-0024-sess-27:gw-06:5 | session_set_mismatch:gw-06 | version_mismatch:gw-06:1!=2 | residual_rules:gw-07:exp3-seed-0024:exp3-seed-0024-sess-22:gw-07:1,exp3-seed-0024:exp3-seed-0024-sess-26:gw-07:4,exp3-seed-0024:exp3-seed-0024-sess-27:gw-07:4 | session_set_mismatch:gw-07 | version_mismatch:gw-07:1!=2 | residual_rules:gw-08:exp3-seed-0024:exp3-seed-0024-sess-22:gw-08:2,exp3-seed-0024:exp3-seed-0024-sess-26:gw-08:3,exp3-seed-0024:exp3-seed-0024-sess-27:gw-08:3,exp3-seed-0024:exp3-seed-0024-sess-29:gw-08:0 | session_set_mismatch:gw-08 | version_mismatch:gw-08:1!=2",0.0,27.934405952692032,0.16045570373535156,16.703270375728607,16.53536781668663,4.774656146764755,2.6494748890399933,0.0,0.929269939661026,14,4,4,4,3,8,56,56,0,0,155,155,0,0,11,0.07096774193548387,21,24,22801,26,0,0.0,0.0,0.0,0.0,True,True,99.98403945184621,185.39453125,21177905.145427775,21177905.145433288,21177905.14561024,21177905.162145607,21177905.168446846,21177905.171758678,0.0,0.0,21177905.17336218
gateway_count:12:seed=25:method=local_only,25,local_only,gateway_count:12,92d9654731d5c4ce236185176a93934f8521142d01610ff5bdc0afe728b503aa,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-007;agent-002,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-01:1!=2 | version_mismatch:gw-02:1!=2 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0025:exp3-seed-0025-sess-5:gw-04:5 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-05:exp3-seed-0025:exp3-seed-0025-sess-5:gw-05:4 | session_set_mismatch:gw-05 | version_mismatch:gw-05:1!=2 | residual_rules:gw-11:exp3-seed-0025:exp3-seed-0025-sess-4:gw-11:2 | session_set_mismatch:gw-11 | version_mismatch:gw-11:1!=2,0.0,40.85803031921387,0.16080215573310852,15.828561037778854,15.660379081964493,17.646603286266327,2.8998516499996185,0.0,1.1433884501457214,14,6,6,6,5,11,56,56,0,0,144,144,0,0,15,0.10416666666666667,3,40,84552,24,0,0.0,0.0,0.0,0.0,True,True,99.97941349952178,185.65234375,21177905.515804123,21177905.51580978,21177905.51598744,21177905.53164782,21177905.550759573,21177905.554893456,0.0,0.0,21177905.556662153
gateway_count:12:seed=26:method=local_only,26,local_only,gateway_count:12,60ef3e6a19e5900f8378d17793cc66bf4ae06d863d91a93d20e552996c7e9c5e,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-007;agent-006,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2 | version_mismatch:gw-04:1!=2 | version_mismatch:gw-05:1!=2 | version_mismatch:gw-06:1!=2 | version_mismatch:gw-07:1!=2 | version_mismatch:gw-08:1!=2 | version_mismatch:gw-09:1!=2 | version_mismatch:gw-10:1!=2 | version_mismatch:gw-11:1!=2,0.0,24.917542934417725,0.13289600610733032,13.42102512717247,13.280805200338364,6.155610084533691,2.4721920490264893,0.0,0.7642358541488647,9,4,4,4,3,7,56,56,0,0,108,108,0,0,7,0.06481481481481481,0,24,29208,26,0,0.0,0.0,0.0,0.0,True,True,99.98399078721455,186.16796875,21177905.82839241,21177905.828398023,21177905.828547098,21177905.841827903,21177905.849116303,21177905.852066,0.0,0.0,21177905.85330995
gateway_count:12:seed=27:method=local_only,27,local_only,gateway_count:12,1f24cc9dba3d8734c5ddb0b3f4f754a2dd774fbf3b4805569a8a5fb1417b602d,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-019;agent-002,1,2,False,"staged verification failed: residual_rules:gw-05:exp3-seed-0027:exp3-seed-0027-sess-2:gw-05:0,exp3-seed-0027:exp3-seed-0027-sess-5:gw-05:4 | session_set_mismatch:gw-05 | version_mismatch:gw-05:1!=2 | residual_rules:gw-06:exp3-seed-0027:exp3-seed-0027-sess-5:gw-06:5 | session_set_mismatch:gw-06 | version_mismatch:gw-06:1!=2 | residual_rules:gw-07:exp3-seed-0027:exp3-seed-0027-sess-5:gw-07:6 | session_set_mismatch:gw-07 | version_mismatch:gw-07:1!=2 | residual_rules:gw-08:exp3-seed-0027:exp3-seed-0027-sess-5:gw-08:7 | session_set_mismatch:gw-08 | version_mismatch:gw-08:1!=2 | residual_rules:gw-09:exp3-seed-0027:exp3-seed-0027-sess-5:gw-09:8 | session_set_mismatch:gw-09 | version_mismatch:gw-09:1!=2 | version_mismatch:gw-10:1!=2 | version_mismatch:gw-11:1!=2",0.0,44.063255190849304,0.17675384879112244,17.400890588760376,17.216738313436508,18.533769994974136,3.0833110213279724,0.0,1.2110881507396698,14,6,6,6,5,11,56,56,0,0,167,167,0,0,17,0.10179640718562874,6,40,89073,24,0,0.0,0.0,0.0,0.0,True,True,99.97517397566075,186.68359375,21177906.241424065,21177906.241429813,21177906.241623223,21177906.25883996,21177906.279036164,21177906.283549525,0.0,0.0,21177906.28548732
gateway_count:12:seed=28:method=local_only,28,local_only,gateway_count:12,feb8a31cf8a673bff9c5cf8ef030d04294bcbb982c86dedc0bc4c8671b851f1e,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-011;agent-000,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0028:exp3-seed-0028-sess-2:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0028:exp3-seed-0028-sess-2:gw-04:2 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-08:exp3-seed-0028:exp3-seed-0028-sess-1:gw-08:2 | session_set_mismatch:gw-08 | version_mismatch:gw-08:1!=2 | residual_rules:gw-09:exp3-seed-0028:exp3-seed-0028-sess-1:gw-09:3 | session_set_mismatch:gw-09 | version_mismatch:gw-09:1!=2 | version_mismatch:gw-10:1!=2 | version_mismatch:gw-11:1!=2,0.0,195.966687053442,0.1511983573436737,171.62131518125534,171.4627668261528,16.498595476150513,3.2344497740268707,0.0,1.1990778148174286,10,3,3,3,6,6,56,56,0,0,137,137,0,0,9,0.06569343065693431,4,48,77577,27,0,0.0,0.0,0.0,0.0,True,True,99.96973946835404,186.94140625,21177906.616633736,21177906.616639424,21177906.616806973,21177906.78826974,21177906.806304492,21177906.810775265,0.0,0.0,21177906.812600423
gateway_count:12:seed=29:method=local_only,29,local_only,gateway_count:12,b0a043fabca8261d3f38f8d9817239704676539a8849490d21317a01a2fe2c4a,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-007;agent-001,1,2,False,"staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-01:1!=2 | version_mismatch:gw-02:1!=2 | version_mismatch:gw-03:1!=2 | version_mismatch:gw-04:1!=2 | version_mismatch:gw-05:1!=2 | residual_rules:gw-06:exp3-seed-0029:exp3-seed-0029-sess-3:gw-06:3 | session_set_mismatch:gw-06 | version_mismatch:gw-06:1!=2 | residual_rules:gw-07:exp3-seed-0029:exp3-seed-0029-sess-1:gw-07:0,exp3-seed-0029:exp3-seed-0029-sess-3:gw-07:2 | session_set_mismatch:gw-07 | version_mismatch:gw-07:1!=2",0.0,32.1052223443985,0.15628710389137268,15.968628227710724,15.804726630449295,8.55957344174385,3.7286877632141113,0.0,1.028217375278473,13,3,3,3,4,6,56,56,0,0,138,138,0,0,6,0.043478260869565216,3,32,40722,27,0,0.0,0.0,0.0,0.0,True,True,99.97603841841853,187.19921875,21177907.152856156,21177907.15286197,21177907.153035235,21177907.16883996,21177907.178902693,21177907.18328282,0.0,0.0,21177907.18496138
gateway_count:4:seed=1:method=local_only,1,local_only,gateway_count:4,9f0ee594c0a16f0595ebc5f258a8fd5da25c4c38a2807f56c193d651963eae73,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-019;agent-012,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | version_mismatch:gw-02:1!=2,0.0,17.37445220351219,0.08632615208625793,8.255936205387115,8.16221535205841,5.425985902547836,1.7228387296199799,0.0,0.5357451736927032,8,3,3,3,2,3,45,45,0,0,53,53,0,0,3,0.05660377358490566,0,16,25351,27,0,0.0,0.0,0.0,0.0,True,True,99.97336652391553,155.1953125,21177883.656454265,21177883.656459793,21177883.656562258,21177883.664724473,21177883.67092941,21177883.672966983,0.0,0.0,21177883.673828717
gateway_count:4:seed=3:method=local_only,3,local_only,gateway_count:4,8132ee8ee81b3116f4d2355f3007b360997a948a81188514923abb4a9d469ea4,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-001,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0003:exp3-seed-0003-sess-1:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,21.187402307987213,0.08596107363700867,8.241962641477585,8.148808032274246,8.86126235127449,2.1410323679447174,0.0,0.6057396531105042,12,3,3,3,3,6,45,45,0,0,53,53,0,0,7,0.1320754716981132,1,24,42027,27,0,0.0,0.0,0.0,0.0,True,True,99.9816625336906,155.7109375,21177883.978503507,21177883.978509184,21177883.978611346,21177883.986760154,21177883.996345032,21177883.998778544,0.0,0.0,21177883.99969091
gateway_count:4:seed=4:method=local_only,4,local_only,gateway_count:4,81497ec5ca10f49176d516cb6de1a3a75b5561463fc4c553148d16e7b76a9655,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-014,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,21.13492786884308,0.08717179298400879,8.128728717565536,8.034609258174896,8.991148322820663,2.1067969501018524,0.0,0.6002411246299744,6,4,4,4,3,5,45,45,0,0,51,51,0,0,6,0.11764705882352941,0,24,42593,26,0,0.0,0.0,0.0,0.0,True,True,99.98207584629606,155.96875,21177884.134944133,21177884.13494994,21177884.13505264,21177884.14308725,21177884.15278407,21177884.15517892,0.0,0.0,21177884.15607906
gateway_count:4:seed=5:method=local_only,5,local_only,gateway_count:4,ccd2834fc6024a9bd72d99b302db13c5a746f12e4866c7bf9a614b15cab9de59,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-013;agent-000,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0005:exp3-seed-0005-sess-2:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,21.291963756084442,0.08892640471458435,8.45358520746231,8.357401937246323,8.740268647670746,2.1503977477550507,0.0,0.6039589643478394,7,3,3,3,3,6,45,45,0,0,54,54,0,0,7,0.12962962962962962,1,24,41379,27,0,0.0,0.0,0.0,0.0,True,True,100.00075087783699,156.45703125,21177884.297114555,21177884.29712019,21177884.29722532,21177884.30558272,21177884.315051205,21177884.317497317,0.0,0.0,21177884.31840652
gateway_count:4:seed=6:method=local_only,6,local_only,gateway_count:4,b05ebb02e114fda90092de9da2f25e1eccaecf7cade1ab288b58ba60c0f3cc85,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-016;agent-006,1,2,False,staged verification failed: version_mismatch:gw-02:1!=2,0.0,20.99134400486946,0.09097903966903687,8.29506665468216,8.196894079446793,8.6904875934124,1.9753910601139069,0.0,0.6085187196731567,9,6,6,6,3,7,45,45,0,0,54,54,0,0,7,0.12962962962962962,0,24,41205,24,0,0.0,0.0,0.0,0.0,True,True,99.98145452834616,156.71484375,21177884.458305765,21177884.45831141,21177884.45841854,21177884.466615435,21177884.476033177,21177884.478308886,0.0,0.0,21177884.47929711
gateway_count:4:seed=7:method=local_only,7,local_only,gateway_count:4,85d2a46b7c11028b3eb8c8d960fafd6604e92c01f4de1a7b6f5084a451bf7cb4,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-013,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,22.876016795635223,0.09070336818695068,8.690282702445984,8.592650294303894,9.559500962495804,2.376999706029892,0.0,0.6739459931850433,9,2,2,2,3,3,45,45,0,0,59,59,0,0,4,0.06779661016949153,0,24,45090,28,0,0.0,0.0,0.0,0.0,True,True,99.978110308526,156.97265625,21177884.628852345,21177884.62885815,21177884.628964536,21177884.637557186,21177884.647966057,21177884.65070148,0.0,0.0,21177884.65172836
gateway_count:4:seed=9:method=local_only,9,local_only,gateway_count:4,98f1da54023fad453bb511ad1af50f641992267c505c07ad0c194792cf878c52,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-009,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,21.868865936994553,0.08753687143325806,8.492749184370041,8.397974073886871,9.085755795240402,2.2332221269607544,0.0,0.6303451955318451,9,3,3,3,3,5,45,45,0,0,54,54,0,0,5,0.09259259259259259,0,24,42811,27,0,0.0,0.0,0.0,0.0,True,True,99.98244844636439,157.74609375,21177884.97406631,21177884.974071972,21177884.97417577,21177884.982573744,21177884.992427707,21177884.99497778,0.0,0.0,21177884.995935176
gateway_count:4:seed=12:method=local_only,12,local_only,gateway_count:4,bae9fb99c3712c586bd33f68487dea3d80a3fc32ca710df1954587f23a515005,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-013;agent-008,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,21.19130641222,0.0903010368347168,8.084423840045929,7.986929267644882,9.05124843120575,2.1215900778770447,0.0,0.6073974072933197,9,4,4,4,3,5,45,45,0,0,50,50,0,0,5,0.1,0,24,42559,26,0,0.0,0.0,0.0,0.0,True,True,99.98401151632883,158.51953125,21177885.46417019,21177885.464176156,21177885.464282256,21177885.472269185,21177885.4820406,21177885.484452374,0.0,0.0,21177885.485361498
gateway_count:4:seed=14:method=local_only,14,local_only,gateway_count:4,8877a1560bd059fd9a88cc126fe2a0ced823c13ca1ff846798e3d4274af76fca,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-016,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,22.535808384418488,0.08996948599815369,8.41796025633812,8.320961147546768,9.705178439617157,2.2716037929058075,0.0,0.645272433757782,9,3,3,3,3,4,45,45,0,0,55,55,0,0,5,0.09090909090909091,0,24,45676,27,0,0.0,0.0,0.0,0.0,True,True,99.98150608190937,159.29296875,21177885.80373816,21177885.80374389,21177885.803849965,21177885.812170926,21177885.822677504,21177885.82528489,0.0,0.0,21177885.826273967
gateway_count:4:seed=16:method=local_only,16,local_only,gateway_count:4,d93f5d2ddfcaa4018e6ab1428156b6bf1cb89f0c97e858a5265590ce0de87a94,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-010,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,21.303698420524597,0.08859485387802124,8.266367018222809,8.170556277036667,8.960690349340439,2.1147802472114563,0.0,0.612504780292511,9,4,4,4,3,6,45,45,0,0,53,53,0,0,7,0.1320754716981132,0,24,42130,26,0,0.0,0.0,0.0,0.0,True,True,99.98122342641489,159.80859375,21177886.141494952,21177886.14150061,21177886.141605183,21177886.14977574,21177886.159466073,21177886.161878448,0.0,0.0,21177886.16279865
gateway_count:4:seed=19:method=local_only,19,local_only,gateway_count:4,3e2026c8d9f13a5a980c944098016f6adfff9b25a50229aa1dade9b0d096fcb5,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-018,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,22.464290261268616,0.08749589323997498,8.45663994550705,8.361678570508957,9.511645883321762,2.341199666261673,0.0,0.652611255645752,6,2,2,2,3,3,45,45,0,0,56,56,0,0,4,0.07142857142857142,0,24,44746,28,0,0.0,0.0,0.0,0.0,True,True,99.98139643755994,160.83984375,21177886.637448817,21177886.637454618,21177886.63755824,21177886.64591992,21177886.656247444,21177886.658924695,0.0,0.0,21177886.659913108
gateway_count:4:seed=20:method=local_only,20,local_only,gateway_count:4,1e6b67b80f6622f887f569dd9f10c4e0b751763e33c702aff4da6de6f87dd00c,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-015;agent-011,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0020:exp3-seed-0020-sess-17:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,21.748263388872147,0.09357929229736328,8.416663855314255,8.315175771713257,9.239539504051208,2.082444727420807,0.0,0.6214343011379242,11,4,4,4,3,6,45,45,0,0,54,54,0,0,6,0.1111111111111111,1,24,42252,26,0,0.0,0.0,0.0,0.0,True,True,99.98157234566466,161.09765625,21177886.921575166,21177886.92158097,21177886.92169285,21177886.930008024,21177886.939996947,21177886.942388635,0.0,0.0,21177886.94332343
gateway_count:4:seed=23:method=local_only,23,local_only,gateway_count:4,029ab81912a87449187549b5f018af81623ecb28b76ec95031b69aceb2e171ca,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-010;agent-000,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0023:exp3-seed-0023-sess-1:gw-03:2 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,22.70997315645218,0.09284541010856628,8.479978889226913,8.37995857000351,9.8944790661335,2.264503389596939,0.0,0.6298907101154327,9,3,3,3,3,5,45,45,0,0,56,56,0,0,5,0.08928571428571429,1,24,46702,27,0,0.0,0.0,0.0,0.0,True,True,99.97694381595143,161.87109375,21177887.436162017,21177887.43616771,21177887.436276533,21177887.44465649,21177887.455329154,21177887.45791442,0.0,0.0,21177887.45887199
gateway_count:4:seed=24:method=local_only,24,local_only,gateway_count:4,a3ec5ecc5c8d7f16c90f7ac06840a0bfcef2220c7134bd12cd6b6ca27e9bf925,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-002,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,22.342484444379807,0.09294599294662476,8.488666266202927,8.388251066207886,9.740326553583145,2.1200180053710938,0.0,0.6153471767902374,9,5,5,5,3,8,45,45,0,0,56,56,0,0,8,0.14285714285714285,0,24,46049,25,0,0.0,0.0,0.0,0.0,True,True,99.98113194627386,162.12890625,21177887.604189362,21177887.60419496,21177887.604304194,21177887.612692446,21177887.623183295,21177887.625605114,0.0,0.0,21177887.626531847
gateway_count:4:seed=26:method=local_only,26,local_only,gateway_count:4,0027ff5675c11eabb6abd5761fb468c33b3f5468b24a1354cb8966b6ef45e34b,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-001,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0026:exp3-seed-0026-sess-1:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,20.629584789276123,0.08662045001983643,8.234493434429169,8.140601217746735,8.419554680585861,2.0824968814849854,0.0,0.5856603384017944,12,3,3,3,3,6,45,45,0,0,50,50,0,0,7,0.14,1,24,39801,27,0,0.0,0.0,0.0,0.0,True,True,99.9683118526905,162.90234375,21177887.918572746,21177887.918578524,21177887.91868186,21177887.92682246,21177887.93595386,21177887.93832172,0.0,0.0,21177887.93920233
gateway_count:4:seed=27:method=local_only,27,local_only,gateway_count:4,0d339b28f3df66e319b547e11ba98c641363c081e24459d81ccc2296b380647a,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-007;agent-009,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,22.151708602905273,0.08869171142578125,8.439071476459503,8.34318995475769,9.287979453802109,2.3018717765808105,0.0,0.6494186818599701,9,2,2,2,3,4,45,45,0,0,56,56,0,0,5,0.08928571428571429,0,24,43858,28,0,0.0,0.0,0.0,0.0,True,True,99.98183367557871,163.16015625,21177888.08201867,21177888.082024388,21177888.082128905,21177888.090472095,21177888.10055739,21177888.103189144,0.0,0.0,21177888.10417038
gateway_count:4:seed=28:method=local_only,28,local_only,gateway_count:4,47b2cae669c663a9acb7933c92ed7d06c8f4155d4cd32bc733a0d1d4ace882c8,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-019;agent-013,1,2,False,staged verification failed: version_mismatch:gw-01:1!=2,0.0,21.482311189174652,0.09632483124732971,8.456341922283173,8.351698517799377,8.744597434997559,2.1336376667022705,0.0,0.6364099681377411,11,5,5,5,3,8,45,45,0,0,56,56,0,0,8,0.14285714285714285,0,24,41364,25,0,0.0,0.0,0.0,0.0,True,True,99.98942587972192,163.41796875,21177888.247374482,21177888.247381274,21177888.247499328,21177888.255851027,21177888.26540832,21177888.26786848,0.0,0.0,21177888.268856794
gateway_count:4:seed=29:method=local_only,29,local_only,gateway_count:4,45525b587f9a2237d28b274e01b5217a36e9eea23915f16b87608367807d5659,in_memory_transactional_simulation,20,20,30,30,4,0.5,0.1,leaf,agent-015;agent-004,1,2,False,staged verification failed: residual_rules:gw-01:exp3-seed-0029:exp3-seed-0029-sess-4:gw-01:0 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2,0.0,20.44389396905899,0.09379535913467407,8.467983454465866,8.366744965314865,8.012332022190094,1.6611218452453613,0.0,0.9090378880500793,12,6,6,6,3,8,45,45,0,0,56,56,0,0,8,0.14285714285714285,1,24,37994,24,0,0.0,0.0,0.0,0.0,True,True,99.96742630042421,163.67578125,21177888.41135568,21177888.41136137,21177888.41147215,21177888.419838894,21177888.428610425,21177888.430577535,0.0,0.0,21177888.431799576
gateway_count:8:seed=0:method=local_only,0,local_only,gateway_count:8,ffa8f5311dcccc1fe999e5fde612e7380a79d722bc99804acf5ef146779d9c63,in_memory_transactional_simulation,20,20,30,30,8,0.6666666666666666,0.1,leaf,agent-015;agent-001,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2 | residual_rules:gw-03:exp3-seed-0000:exp3-seed-0000-sess-1:gw-03:1 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0000:exp3-seed-0000-sess-1:gw-04:0 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | version_mismatch:gw-05:1!=2,0.0,24.08331260085106,0.10682269930839539,10.513242334127426,10.399121791124344,8.581113070249557,2.6230588555336,0.0,0.7395297288894653,13,3,3,3,4,6,50,50,0,0,77,77,0,0,6,0.07792207792207792,2,32,40550,27,0,0.0,0.0,0.0,0.0,True,True,99.98165667269063,164.19140625,21177888.628157113,21177888.628162976,21177888.628286097,21177888.63868522,21177888.64815269,21177888.651135635,0.0,0.0,21177888.652240425
